# Column  0 : IMF
# Column  1 : Slope
# Column  2 : [M/H]
# Column  3 : Age (Gyr)
# Column  4 : [a/Fe]
# Column  5 : M(*+remn)
KU	1.30	-0.3512	8.5000	0.0	0.6038
KU	1.30	-0.3512	9.0000	0.0	0.6023
KU	1.30	-0.3512	9.5000	0.0	0.6009
KU	1.30	-0.3512	10.0000	0.0	0.5996
KU	1.30	-0.3512	10.5000	0.0	0.5984
KU	1.30	-0.3512	11.0000	0.0	0.5973
KU	1.30	-0.3512	11.5000	0.0	0.5962
KU	1.30	-0.3512	12.0000	0.0	0.5952
KU	1.30	-0.3512	12.5000	0.0	0.5943
KU	1.30	-0.3512	13.0000	0.0	0.5934
KU	1.30	-0.3512	13.5000	0.0	0.5926
KU	1.30	-0.3512	14.0000	0.0	0.5918
KU	1.30	-0.2513	0.0300	0.0	0.8402
KU	1.30	-0.2513	0.0400	0.0	0.8257
KU	1.30	-0.2513	0.0500	0.0	0.8150
KU	1.30	-0.2513	0.0600	0.0	0.8068
KU	1.30	-0.2513	0.0700	0.0	0.7999
KU	1.30	-0.2513	0.0800	0.0	0.7942
KU	1.30	-0.2513	0.0900	0.0	0.7892
KU	1.30	-0.2513	0.1000	0.0	0.7848
KU	1.30	-0.2513	0.1500	0.0	0.7679
KU	1.30	-0.2513	0.2000	0.0	0.7558
KU	1.30	-0.2513	0.2500	0.0	0.7466
KU	1.30	-0.2513	0.3000	0.0	0.7391
KU	1.30	-0.2513	0.3500	0.0	0.7326
KU	1.30	-0.2513	0.4000	0.0	0.7271
KU	1.30	-0.2513	0.4500	0.0	0.7225
KU	1.30	-0.2513	0.5000	0.0	0.7183
KU	1.30	-0.2513	0.6000	0.0	0.7109
KU	1.30	-0.2513	0.7000	0.0	0.7046
KU	1.30	-0.2513	0.8000	0.0	0.6990
KU	1.30	-0.2513	0.9000	0.0	0.6939
KU	1.30	-0.2513	1.0000	0.0	0.6894
KU	1.30	-0.2513	1.2500	0.0	0.6771
KU	1.30	-0.2513	1.5000	0.0	0.6669
KU	1.30	-0.2513	1.7500	0.0	0.6591
KU	1.30	-0.2513	2.0000	0.0	0.6533
KU	1.30	-0.2513	2.2500	0.0	0.6482
KU	1.30	-0.2513	2.5000	0.0	0.6440
KU	1.30	-0.2513	2.7500	0.0	0.6407
KU	1.30	-0.2513	3.0000	0.0	0.6377
KU	1.30	-0.2513	3.2500	0.0	0.6350
KU	1.30	-0.2513	3.5000	0.0	0.6324
KU	1.30	-0.2513	3.7500	0.0	0.6301
KU	1.30	-0.2513	4.0000	0.0	0.6280
KU	1.30	-0.2513	4.5000	0.0	0.6242
KU	1.30	-0.2513	5.0000	0.0	0.6210
KU	1.30	-0.2513	5.5000	0.0	0.6181
KU	1.30	-0.2513	6.0000	0.0	0.6156
KU	1.30	-0.2513	6.5000	0.0	0.6133
KU	1.30	-0.2513	7.0000	0.0	0.6111
KU	1.30	-0.2513	7.5000	0.0	0.6093
KU	1.30	-0.2513	8.0000	0.0	0.6075
KU	1.30	-0.2513	8.5000	0.0	0.6059
KU	1.30	-0.2513	9.0000	0.0	0.6043
KU	1.30	-0.2513	9.5000	0.0	0.6029
KU	1.30	-0.2513	10.0000	0.0	0.6016
KU	1.30	-0.2513	10.5000	0.0	0.6003
KU	1.30	-0.2513	11.0000	0.0	0.5992
KU	1.30	-0.2513	11.5000	0.0	0.5981
KU	1.30	-0.2513	12.0000	0.0	0.5971
KU	1.30	-0.2513	12.5000	0.0	0.5961
KU	1.30	-0.2513	13.0000	0.0	0.5951
KU	1.30	-0.2513	13.5000	0.0	0.5943
KU	1.30	-0.2513	14.0000	0.0	0.5935
KU	1.30	0.0600	0.0300	0.0	0.8400
KU	1.30	0.0600	0.0400	0.0	0.8262
KU	1.30	0.0600	0.0500	0.0	0.8157
KU	1.30	0.0600	0.0600	0.0	0.8079
KU	1.30	0.0600	0.0700	0.0	0.8013
KU	1.30	0.0600	0.0800	0.0	0.7960
KU	1.30	0.0600	0.0900	0.0	0.7912
KU	1.30	0.0600	0.1000	0.0	0.7870
KU	1.30	0.0600	0.1500	0.0	0.7711
KU	1.30	0.0600	0.2000	0.0	0.7598
KU	1.30	0.0600	0.2500	0.0	0.7512
KU	1.30	0.0600	0.3000	0.0	0.7442
KU	1.30	0.0600	0.3500	0.0	0.7383
KU	1.30	0.0600	0.4000	0.0	0.7332
KU	1.30	0.0600	0.4500	0.0	0.7287
KU	1.30	0.0600	0.5000	0.0	0.7248
KU	1.30	0.0600	0.6000	0.0	0.7179
KU	1.30	0.0600	0.7000	0.0	0.7120
KU	1.30	0.0600	0.8000	0.0	0.7068
KU	1.30	0.0600	0.9000	0.0	0.7020
KU	1.30	0.0600	1.0000	0.0	0.6978
KU	1.30	0.0600	1.2500	0.0	0.6887
KU	1.30	0.0600	1.5000	0.0	0.6774
KU	1.30	0.0600	1.7500	0.0	0.6702
KU	1.30	0.0600	2.0000	0.0	0.6644
KU	1.30	0.0600	2.2500	0.0	0.6597
KU	1.30	0.0600	2.5000	0.0	0.6556
KU	1.30	0.0600	2.7500	0.0	0.6519
KU	1.30	0.0600	3.0000	0.0	0.6488
KU	1.30	0.0600	3.2500	0.0	0.6462
KU	1.30	0.0600	3.5000	0.0	0.6438
KU	1.30	0.0600	3.7500	0.0	0.6416
KU	1.30	0.0600	4.0000	0.0	0.6396
KU	1.30	0.0600	4.5000	0.0	0.6359
KU	1.30	0.0600	5.0000	0.0	0.6327
KU	1.30	0.0600	5.5000	0.0	0.6300
KU	1.30	0.0600	6.0000	0.0	0.6275
KU	1.30	0.0600	6.5000	0.0	0.6253
KU	1.30	0.0600	7.0000	0.0	0.6234
KU	1.30	0.0600	7.5000	0.0	0.6215
KU	1.30	0.0600	8.0000	0.0	0.6199
KU	1.30	0.0600	8.5000	0.0	0.6183
KU	1.30	0.0600	9.0000	0.0	0.6169
KU	1.30	0.0600	9.5000	0.0	0.6155
KU	1.30	0.0600	10.0000	0.0	0.6143
KU	1.30	0.0600	10.5000	0.0	0.6131
KU	1.30	0.0600	11.0000	0.0	0.6122
KU	1.30	0.0600	11.5000	0.0	0.6111
KU	1.30	0.0600	12.0000	0.0	0.6101
KU	1.30	0.0600	12.5000	0.0	0.6092
KU	1.30	0.0600	13.0000	0.0	0.6083
KU	1.30	0.0600	13.5000	0.0	0.6074
KU	1.30	0.0600	14.0000	0.0	0.6065
KU	1.30	0.1496	0.0300	0.0	0.8394
KU	1.30	0.1496	0.0400	0.0	0.8257
KU	1.30	0.1496	0.0500	0.0	0.8156
KU	1.30	0.1496	0.0600	0.0	0.8079
KU	1.30	0.1496	0.0700	0.0	0.8013
KU	1.30	0.1496	0.0800	0.0	0.7960
KU	1.30	0.1496	0.0900	0.0	0.7914
