galaxy_id,J0378,error_J0378,J0395,error_J0395,J0410,error_J0410,J0430,error_J0430,J0515,error_J0515,J0660,error_J0660,J0861,error_J0861,uJAVA,error_uJAVA,gSDSS,error_gSDSS,rSDSS,error_rSDSS,iSDSS,error_iSDSS,zSDSS,error_zSDSS,redshift
2413,2.9846E-21,2.3641E-22,2.4756E-21,2.6678E-22,2.697E-21,1.6892E-22,2.2166E-21,1.8374E-22,5.9825E-21,2.7E-22,1.743E-20,5.4581E-22,5.6766E-20,5.7511E-22,3.3426E-21,1.3854E-22,4.3943E-21,8.4993E-23,1.6492E-20,-999.0,3.6148E-20,2.3306E-22,5.8142E-20,3.213E-22,0.09
2414,9.1565E-19,1.8554E-20,8.3816E-19,2.3931E-20,7.5254E-19,1.6635E-20,7.4427E-19,1.5766E-20,8.9398E-19,1.7291E-20,1.2126E-18,2.4571E-20,2.5219E-18,2.0905E-20,9.8385E-19,1.3592E-20,8.1083E-19,5.9744E-21,1.1807E-18,7.6121E-21,2.1366E-18,9.8395E-21,2.4218E-18,1.1153E-20,0.09
2415,4.9765E-20,3.2085E-22,3.6151E-20,3.3297E-22,2.8218E-20,2.0792E-22,3.2458E-20,2.0927E-22,8.8415E-20,3.2573E-22,1.7176E-19,6.3279E-22,4.7003E-19,4.3291E-22,6.794E-20,1.8772E-22,6.3172E-20,1.1637E-22,1.5752E-19,1.4508E-22,3.3738E-19,3.1074E-22,4.7789E-19,4.4015E-22,0.09
2416,8.4748E-20,1.7172E-21,5.9556E-20,2.0296E-21,4.7657E-20,1.1851E-21,5.4869E-20,1.3139E-21,1.4687E-19,2.1643E-21,2.7449E-19,3.5394E-21,7.4016E-19,3.4086E-21,1.0728E-19,1.0869E-21,1.0708E-19,6.904E-22,2.5641E-19,9.4463E-22,5.7191E-19,1.5802E-21,7.3001E-19,1.3447E-21,0.09
2417,3.2855E-19,1.513E-20,2.5061E-19,1.5927E-20,2.1272E-19,1.0776E-20,2.2543E-19,1.0589E-20,3.6058E-19,1.3616E-20,5.2651E-19,1.8427E-20,1.2117E-18,1.6741E-20,3.6728E-19,8.7953E-21,3.0047E-19,4.1512E-21,5.1785E-19,5.7235E-21,1.0172E-18,8.4318E-21,1.1657E-18,8.5895E-21,0.09
2418,6.882E-20,4.1201E-21,6.4642E-20,4.9416E-21,5.4666E-20,3.2727E-21,6.1733E-20,3.2978E-21,8.4201E-20,4.2654E-21,1.6193E-19,6.5621E-21,3.9493E-19,6.1836E-21,6.9714E-20,2.5683E-21,6.9074E-20,-999.0,1.4822E-19,2.0478E-21,2.8478E-19,-999.0,3.8879E-19,-999.0,0.09
2419,5.2807E-20,1.0214E-21,4.3201E-20,1.0743E-21,3.7696E-20,7.291E-22,3.9074E-20,7.5576E-22,6.5628E-20,9.6713E-22,1.2209E-19,1.4619E-21,3.1557E-19,1.4532E-21,5.9798E-20,6.0584E-22,5.3246E-20,2.9425E-22,1.1426E-19,4.2095E-22,2.32E-19,6.4104E-22,3.1354E-19,5.7756E-22,0.09
2420,5.3503E-21,2.5132E-22,3.3789E-21,2.7387E-22,2.6447E-21,1.5833E-22,3.1767E-21,1.7555E-22,1.6764E-20,3.8601E-22,5.0861E-20,8.432E-22,1.8914E-19,1.0452E-21,7.8556E-21,1.8088E-22,1.0616E-20,1.2712E-22,4.4831E-20,2.4775E-22,1.1967E-19,4.4088E-22,2.0099E-19,5.5536E-22,0.09
2421,6.2732E-19,3.5822E-20,6.0854E-19,4.1476E-20,4.4946E-19,2.6908E-20,5.1652E-19,2.7593E-20,8.5092E-19,3.9186E-20,1.4331E-18,6.2039E-20,3.4221E-18,5.6733E-20,8.2165E-19,2.346E-20,6.6296E-19,1.2823E-20,1.3313E-18,1.7167E-20,2.6079E-18,2.4019E-20,3.3689E-18,2.4823E-20,0.09
2422,5.2565E-21,3.9216E-22,3.5933E-21,4.2694E-22,2.2403E-21,-999.0,3.0811E-21,2.7242E-22,1.6274E-20,5.6959E-22,3.4538E-20,1.0179E-21,1.1023E-19,1.0153E-21,9.0928E-21,2.7637E-22,1.0016E-20,1.845E-22,3.2233E-20,2.9688E-22,7.7037E-20,4.2572E-22,1.1094E-19,6.1309E-22,0.09
2423,1.6212E-19,2.3891E-21,1.4813E-19,3.0015E-21,1.3423E-19,1.9781E-21,1.3154E-19,2.0595E-21,1.8007E-19,2.1561E-21,3.0105E-19,3.6047E-21,6.9927E-19,3.2203E-21,1.8174E-19,1.5065E-21,1.5298E-19,7.0451E-22,2.8461E-19,1.0485E-21,5.3882E-19,1.4888E-21,6.7896E-19,1.876E-21,0.09
2424,5.9772E-19,1.9819E-20,4.5719E-19,2.2318E-20,4.255E-19,1.5676E-20,4.3903E-19,1.5366E-20,7.7072E-19,1.8456E-20,1.3005E-18,3.1142E-20,2.9302E-18,2.9687E-20,6.8944E-19,1.3335E-20,5.9224E-19,6.0002E-21,1.1773E-18,8.6748E-21,2.2766E-18,1.2581E-20,2.9275E-18,1.3482E-20,0.09
2425,4.9682E-19,5.0335E-21,4.3033E-19,5.9452E-21,3.6425E-19,4.0258E-21,4.0234E-19,4.0763E-21,7.6524E-19,5.6385E-21,1.5367E-18,9.9077E-21,3.6091E-18,9.9723E-21,5.4727E-19,3.0243E-21,5.7042E-19,2.1015E-21,1.3772E-18,2.5369E-21,2.7277E-18,5.0246E-21,3.6391E-18,3.3518E-21,0.09
2426,1.4241E-18,6.5582E-21,1.2611E-18,8.1304E-21,1.0883E-18,5.0117E-21,1.047E-18,4.8215E-21,1.2833E-18,5.91E-21,1.6246E-18,8.9777E-21,3.3631E-18,6.195E-21,1.5401E-18,4.2554E-21,1.1607E-18,2.1382E-21,1.6216E-18,2.9871E-21,2.9617E-18,2.7278E-21,3.1531E-18,2.9041E-21,0.09
2427,1.0657E-19,2.5521E-21,8.0845E-20,2.904E-21,6.1952E-20,1.7689E-21,7.2453E-20,2.1354E-21,2.0857E-19,3.4578E-21,4.1731E-19,4.9966E-21,1.1761E-18,5.4163E-21,1.4219E-19,1.7024E-21,1.4684E-19,1.082E-21,3.8446E-19,1.7705E-21,8.5517E-19,2.3629E-21,1.174E-18,3.2438E-21,0.09
2428,5.985E-21,7.1661E-23,4.8738E-21,8.0801E-23,4.2137E-21,4.6572E-23,4.2137E-21,5.4334E-23,6.3601E-21,6.4437E-23,8.3381E-21,8.4476E-23,1.7991E-20,8.2854E-23,7.2089E-21,4.6477E-23,5.3048E-21,2.4429E-23,8.1633E-21,3.0075E-23,1.4746E-20,4.0744E-23,1.7341E-20,3.1943E-23,0.09
2429,1.1423E-20,1.8517E-21,8.1242E-21,2.5217E-21,7.9686E-21,1.2477E-21,6.289E-21,1.5176E-21,3.7582E-20,3.1499E-21,1.0909E-19,5.928E-21,3.9535E-19,6.5543E-21,1.7321E-20,1.3241E-21,2.3888E-20,9.2407E-22,9.345E-20,1.7214E-21,2.4739E-19,-999.0,4.136E-19,3.4285E-21,0.09
2430,1.9519E-21,6.2921E-23,1.3818E-21,5.8544E-23,1.0886E-21,3.4088E-23,1.2533E-21,4.1555E-23,6.9831E-21,9.6476E-23,2.338E-20,1.9381E-22,8.7428E-20,2.4157E-22,3.0539E-21,3.9378E-23,4.3818E-21,2.825E-23,1.9992E-20,5.5239E-23,5.4457E-20,1.0031E-22,9.2651E-20,8.5335E-23,0.09
2431,6.4969E-20,1.7952E-22,5.2809E-20,1.9455E-22,4.4618E-20,1.2328E-22,4.6377E-20,1.2815E-22,7.2029E-20,1.9902E-22,9.8516E-20,2.7221E-22,2.1336E-19,1.9651E-22,7.6121E-20,1.4022E-22,5.9581E-20,5.4876E-23,9.5919E-20,8.8345E-23,1.8043E-19,1.6618E-22,2.0282E-19,1.868E-22,0.09
2432,6.8071E-22,4.2006E-23,7.1017E-22,4.9057E-23,7.5329E-22,3.6772E-23,1.2341E-21,4.092E-23,1.2687E-20,1.4022E-22,8.2978E-20,4.5855E-22,3.6996E-19,6.815E-22,5.6828E-22,2.0413E-23,6.7945E-21,3.7548E-23,6.7633E-20,1.2459E-22,1.9097E-19,-999.0,4.1664E-19,-999.0,0.09
2433,1.3813E-20,1.7811E-22,1.0212E-20,1.9751E-22,7.732E-21,1.3531E-22,9.495E-21,1.3992E-22,2.7359E-20,2.2678E-22,6.0855E-20,4.4839E-22,1.6823E-19,4.6483E-22,1.7713E-20,1.3051E-22,1.8737E-20,6.9029E-23,5.4037E-20,1.4931E-22,1.1844E-19,-999.0,1.7358E-19,-999.0,0.09
2434,4.4007E-19,1.2159E-21,3.6738E-19,1.6919E-21,3.0642E-19,1.1289E-21,3.0727E-19,1.132E-21,4.9925E-19,1.3795E-21,7.2363E-19,1.9995E-21,1.6425E-18,1.5128E-21,5.0433E-19,9.2902E-22,4.0994E-19,3.7757E-22,7.0197E-19,6.4654E-22,1.3738E-18,1.2653E-21,1.5657E-18,1.4421E-21,0.09
2435,1.2261E-18,1.2422E-20,1.0818E-18,1.3949E-20,9.6413E-19,8.88E-21,9.1566E-19,8.4336E-21,1.0878E-18,1.0019E-20,1.2863E-18,1.3032E-20,2.557E-18,9.4204E-21,1.3531E-18,7.4776E-21,9.8841E-19,3.6414E-21,1.291E-18,3.5672E-21,2.2622E-18,4.1672E-21,2.3886E-18,4.3999E-21,0.09
2436,3.5479E-19,6.2088E-21,2.9783E-19,7.1322E-21,2.6545E-19,4.6452E-21,2.6741E-19,4.6796E-21,4.5079E-19,5.8127E-21,7.6555E-19,8.4612E-21,1.9141E-18,8.815E-21,4.1379E-19,3.8111E-21,3.5643E-19,1.9697E-21,7.2841E-19,2.6836E-21,1.4454E-18,3.9937E-21,1.8792E-18,3.4616E-21,0.09
2437,3.3139E-19,1.2209E-21,3.1444E-19,1.7377E-21,2.8336E-19,1.0439E-21,2.8598E-19,-999.0,4.2183E-19,1.5541E-21,8.1123E-19,2.2415E-21,1.8044E-18,1.662E-21,3.4099E-19,9.4219E-22,3.4099E-19,3.1406E-22,7.3645E-19,6.7829E-22,1.3802E-18,1.2712E-21,1.7862E-18,1.6452E-21,0.09
2438,4.7047E-21,6.0231E-22,2.8637E-21,6.1983E-22,2.3973E-21,3.7536E-22,2.4668E-21,4.0896E-22,1.4619E-20,9.0215E-22,3.0292E-20,1.674E-21,1.0523E-19,1.7445E-21,7.9091E-21,4.3707E-22,8.809E-21,2.5152E-22,2.9035E-20,4.8137E-22,7.4221E-20,7.5196E-22,1.0699E-19,8.8684E-22,0.09
2439,1.1423E-21,4.0928E-22,1.077E-21,5.2175E-22,1.3646E-21,3.1043E-22,1.3176E-21,-999.0,8.4996E-21,1.2839E-21,5.6571E-20,3.8036E-21,2.2751E-19,4.8195E-21,5.1404E-23,-999.0,4.9819E-21,3.1202E-22,4.3792E-20,1.0487E-21,1.2297E-19,1.9254E-21,2.5621E-19,2.1238E-21,0.09
2440,2.0279E-18,1.1206E-20,1.8376E-18,1.0155E-20,1.6227E-18,7.4729E-21,1.5312E-18,8.4619E-21,1.8873E-18,8.6913E-21,2.4493E-18,1.3535E-20,5.0332E-18,9.2714E-21,2.24E-18,6.1893E-21,1.6992E-18,3.13E-21,2.3913E-18,-999.0,4.3595E-18,4.0153E-21,4.7189E-18,4.3463E-21,0.09
2441,2.1013E-19,5.8061E-22,1.7112E-19,6.3041E-22,1.4285E-19,3.9472E-22,1.4338E-19,3.9618E-22,2.1013E-19,3.8708E-22,2.5124E-19,6.942E-22,4.8718E-19,4.4871E-22,2.5333E-19,2.3333E-22,1.8001E-19,1.6579E-22,2.4848E-19,2.2886E-22,4.2628E-19,3.9261E-22,4.6312E-19,4.2655E-22,0.09
2442,1.5341E-22,-999.0,3.6598E-22,8.7304E-23,1.3863E-22,-999.0,2.766E-22,9.63E-23,2.8201E-21,2.5454E-22,2.0867E-20,8.4565E-22,9.5909E-20,1.1484E-21,1.3166E-22,4.2079E-23,1.295E-21,6.9177E-23,1.6153E-20,2.5292E-22,4.8647E-20,4.0325E-22,1.0881E-19,6.0129E-22,0.09
2443,1.0837E-18,4.7911E-20,1.0436E-18,6.2475E-20,7.8076E-19,3.7394E-20,7.3947E-19,3.8821E-20,1.0787E-18,4.3717E-20,1.6238E-18,6.7299E-20,3.6184E-18,4.999E-20,1.1666E-18,2.6862E-20,9.1648E-19,1.5194E-20,1.5956E-18,1.9105E-20,2.9766E-18,2.4674E-20,3.6318E-18,2.676E-20,0.09
2444,9.8015E-20,9.0275E-22,8.0629E-20,1.0397E-21,6.9903E-20,6.4383E-22,7.3535E-20,7.4501E-22,1.2732E-19,8.2086E-22,2.2935E-19,1.4787E-21,5.9826E-19,1.6531E-21,1.173E-19,5.4018E-22,9.9929E-20,3.6815E-22,2.1483E-19,3.9573E-22,4.3621E-19,8.0352E-22,5.906E-19,5.4396E-22,0.09
2445,1.6571E-20,7.7837E-22,1.7756E-20,9.6487E-22,1.7609E-20,6.974E-22,2.1016E-20,7.1617E-22,5.831E-20,1.1815E-21,1.7904E-19,2.4735E-21,5.154E-19,2.3735E-21,1.6223E-20,4.0344E-22,3.7613E-20,3.8107E-22,1.5579E-19,7.1744E-22,3.3369E-19,1.2294E-21,5.2643E-19,-999.0,0.09
2446,7.6795E-21,3.8902E-22,7.6021E-21,5.1113E-22,8.2136E-21,4.0094E-22,1.1182E-20,4.4287E-22,6.1282E-20,1.1289E-21,3.1925E-19,2.9404E-21,1.2104E-18,3.3445E-21,6.0608E-21,2.1771E-22,3.5755E-20,2.9638E-22,2.6924E-19,-999.0,6.7816E-19,-999.0,1.297E-18,1.1946E-21,0.09
2447,4.9058E-20,5.151E-21,3.7732E-20,4.9696E-21,3.5343E-20,3.125E-21,3.0953E-20,3.9343E-21,9.7344E-20,5.4691E-21,2.1316E-19,9.8164E-21,6.3783E-19,9.3995E-21,6.557E-20,3.2612E-21,6.8282E-20,1.698E-21,1.9033E-19,2.9801E-21,4.3723E-19,-999.0,6.4255E-19,-999.0,0.09
2448,2.2247E-19,3.0735E-21,2.2206E-19,3.6814E-21,2.1402E-19,2.3655E-21,2.2247E-19,2.2539E-21,3.9816E-19,3.3005E-21,9.8915E-19,6.3773E-21,2.5402E-18,4.6792E-21,2.164E-19,1.5945E-21,2.9489E-19,1.0864E-21,8.8892E-19,1.6375E-21,1.772E-18,3.2641E-21,2.5402E-18,2.3396E-21,0.09
2449,2.577E-19,1.1867E-21,1.826E-19,1.1773E-21,1.4398E-19,6.6306E-22,1.6501E-19,7.599E-22,4.0955E-19,1.1316E-21,6.2389E-19,1.7239E-21,1.4843E-18,1.3671E-21,3.5802E-19,6.595E-22,3.011E-19,2.7732E-22,5.9581E-19,5.4876E-22,1.1801E-18,1.0869E-21,1.4545E-18,1.3396E-21,0.09
2450,3.0845E-20,1.0227E-21,2.2656E-20,1.1268E-21,1.8638E-20,6.6947E-22,2.208E-20,6.9142E-22,6.6925E-20,1.2944E-21,1.5805E-19,2.1835E-21,4.8039E-19,2.2123E-21,4.4217E-20,7.3306E-22,4.6131E-20,3.8239E-22,1.4216E-19,6.5469E-22,3.2538E-19,8.9906E-22,4.9067E-19,1.3558E-21,0.09
2451,2.6488E-20,1.9517E-21,2.2858E-20,2.2106E-21,1.4502E-20,1.3357E-21,1.9136E-20,1.3042E-21,4.7802E-20,2.2454E-21,8.1553E-20,3.5303E-21,2.2462E-19,3.517E-21,4.1749E-20,1.3843E-21,3.3779E-20,7.4667E-22,7.6461E-20,-999.0,1.6514E-19,-999.0,2.2317E-19,-999.0,0.09
2452,7.0075E-19,8.3904E-21,5.6437E-19,9.3565E-21,4.8169E-19,5.7675E-21,4.7552E-19,6.5695E-21,7.6624E-19,7.7631E-21,1.0327E-18,1.0462E-20,2.2655E-18,8.3464E-21,8.0235E-19,5.173E-21,6.2628E-19,2.8841E-21,1.0073E-18,2.7833E-21,1.9176E-18,5.2986E-21,2.1516E-18,3.9634E-21,0.09
2453,2.4695E-20,2.0015E-21,2.054E-20,2.0999E-21,1.4461E-20,1.3053E-21,1.7989E-20,1.4249E-21,6.8771E-20,2.7237E-21,1.7243E-19,4.9232E-21,5.3433E-19,5.4135E-21,3.5597E-20,1.2131E-21,4.3034E-20,8.7198E-22,1.5682E-19,1.4444E-21,3.5695E-19,2.3013E-21,5.4577E-19,2.5133E-21,0.09
2454,3.1226E-20,4.0552E-21,1.8764E-20,3.8539E-21,1.5636E-20,2.2754E-21,1.6403E-20,2.523E-21,9.0556E-20,5.5882E-21,1.7592E-19,9.5598E-21,5.677E-19,9.9346E-21,5.3966E-20,2.6343E-21,5.5071E-20,1.5217E-21,1.6785E-19,2.7827E-21,3.9493E-19,4.0012E-21,5.863E-19,4.86E-21,0.09
2455,1.5217E-20,1.7379E-21,1.7231E-20,1.7934E-21,8.2702E-21,1.1959E-21,1.2541E-20,1.2821E-21,3.6168E-20,2.1653E-21,6.8979E-20,3.3037E-21,2.3095E-19,3.6161E-21,2.696E-20,1.1174E-21,2.6249E-20,6.2859E-22,7.1568E-20,1.0547E-21,1.7058E-19,1.5711E-21,2.3116E-19,1.7033E-21,0.09
2456,5.2432E-20,4.8292E-22,4.3611E-20,4.8201E-22,3.8194E-20,3.5178E-22,3.8019E-20,3.5017E-22,6.4803E-20,4.7749E-22,1.1408E-19,-999.0,2.8867E-19,7.9762E-22,6.1659E-20,2.8395E-22,5.2095E-20,1.4394E-22,1.0834E-19,1.9957E-22,2.1657E-19,1.9947E-22,2.8392E-19,2.615E-22,0.09
2457,1.1614E-21,6.0866E-22,2.3955E-21,4.4347E-22,9.8127E-22,3.5248E-22,1.8289E-21,4.6492E-22,1.5754E-20,1.3494E-21,9.7049E-20,3.5754E-21,4.0944E-19,4.9024E-21,9.6159E-22,2.3293E-22,7.4164E-21,3.3471E-22,7.5126E-20,1.1071E-21,2.1567E-19,1.9864E-21,4.6408E-19,2.5646E-21,0.09
2458,5.3629E-19,6.9152E-21,4.5436E-19,7.5327E-21,3.7446E-19,5.5182E-21,3.8107E-19,4.9137E-21,6.2604E-19,6.9192E-21,9.0157E-19,9.9646E-21,2.0446E-18,7.5325E-21,6.2087E-19,4.0029E-21,5.1263E-19,2.3607E-21,8.7458E-19,2.4166E-21,1.7053E-18,3.1413E-21,1.94E-18,3.5736E-21,0.09
2459,1.5012E-19,2.074E-21,1.2247E-19,1.9176E-21,1.0395E-19,1.5319E-21,1.0579E-19,1.3641E-21,1.6735E-19,1.6955E-21,2.4302E-19,2.9097E-21,5.4605E-19,2.0117E-21,1.6937E-19,1.092E-21,1.3958E-19,6.4281E-22,2.3574E-19,8.685E-22,4.6051E-19,1.2724E-21,5.21E-19,9.5971E-22,0.09
2460,7.8373E-19,1.588E-20,7.0821E-19,1.6959E-20,5.9891E-19,1.1584E-20,5.7778E-19,1.1707E-20,7.1807E-19,1.2566E-20,8.3284E-19,1.6109E-20,1.671E-18,1.2312E-20,8.957E-19,9.8997E-21,6.3998E-19,4.1261E-21,8.4599E-19,4.6751E-21,1.4607E-18,6.7268E-21,1.5494E-18,7.1353E-21,0.09
2461,1.0532E-18,3.8802E-21,9.1058E-19,5.0321E-21,7.9675E-19,2.9353E-21,7.4907E-19,3.4496E-21,8.4201E-19,3.1021E-21,8.9809E-19,3.3087E-21,1.6282E-18,2.9993E-21,1.1982E-18,2.2071E-21,7.9528E-19,1.465E-21,9.1142E-19,8.3945E-22,1.4822E-18,1.3652E-21,1.5224E-18,-999.0,0.09
2462,5.8496E-19,3.7714E-21,4.7899E-19,4.4116E-21,4.1565E-19,3.0626E-21,4.0957E-19,3.0178E-21,6.6424E-19,3.6707E-21,9.5658E-19,5.2863E-21,2.1435E-18,3.9485E-21,6.7721E-19,2.4949E-21,5.4742E-19,1.5126E-21,9.2624E-19,1.7062E-21,1.7994E-18,1.6573E-21,2.0357E-18,1.875E-21,0.09
2463,7.3145E-20,6.1979E-21,6.7824E-20,6.6841E-21,5.4674E-20,5.086E-21,5.4674E-20,4.9853E-21,1.3683E-19,7.4355E-21,2.817E-19,1.2973E-20,7.9686E-19,1.2477E-20,7.9686E-20,3.8899E-21,8.7294E-20,2.1708E-21,2.6097E-19,3.8457E-21,5.3479E-19,5.4182E-21,8.1392E-19,6.7469E-21,0.09
2464,6.3219E-20,1.4557E-21,4.5798E-20,1.6029E-21,3.8517E-20,9.5783E-22,4.2899E-20,1.1063E-21,1.1686E-19,1.8297E-21,2.2349E-19,2.8817E-21,6.2698E-19,2.8873E-21,8.4343E-20,1.0099E-21,8.1894E-20,6.0342E-22,2.0876E-19,9.6138E-22,4.601E-19,1.2713E-21,6.2582E-19,1.7292E-21,0.09
2465,3.2936E-19,9.1004E-22,2.6845E-19,9.8901E-22,2.2453E-19,6.2039E-22,2.2494E-19,6.2153E-22,3.3027E-19,6.0838E-22,3.9488E-19,1.0911E-21,7.5939E-19,6.9943E-22,3.989E-19,3.674E-22,2.8292E-19,2.6058E-22,3.8839E-19,3.5772E-22,6.6384E-19,6.1142E-22,7.2055E-19,6.6365E-22,0.09
2466,4.8591E-19,4.9229E-21,4.3029E-19,5.5483E-21,3.659E-19,3.37E-21,3.7304E-19,3.4358E-21,6.6337E-19,4.8879E-21,1.2398E-18,7.9934E-21,3.1171E-18,8.613E-21,5.8635E-19,2.7002E-21,5.1923E-19,1.4347E-21,1.1507E-18,2.1196E-21,2.2582E-18,4.1597E-21,3.1315E-18,2.8842E-21,0.09
2467,1.002E-20,1.5043E-21,9.3858E-21,1.3918E-21,8.0034E-21,8.5508E-22,7.1659E-21,9.7021E-22,2.9845E-20,1.9242E-21,7.279E-20,4.0225E-21,2.4574E-19,4.074E-21,1.7048E-20,9.264E-22,2.107E-20,6.2101E-22,6.5234E-20,1.1416E-21,1.6266E-19,1.7978E-21,2.5031E-19,-999.0,0.09
2468,1.2405E-21,1.4968E-22,8.5586E-22,2.0495E-22,1.7426E-21,1.3964E-22,1.845E-21,1.8183E-22,2.3791E-20,5.9162E-22,1.6308E-19,1.6522E-21,7.2045E-19,1.9907E-21,1.0755E-21,7.5282E-23,1.3026E-20,1.6796E-22,1.311E-19,4.8299E-22,3.7325E-19,6.8756E-22,8.1434E-19,1.5001E-21,0.09
2469,4.364E-19,2.4117E-21,3.557E-19,2.9485E-21,2.9695E-19,1.9145E-21,3.0527E-19,1.9682E-21,4.6077E-19,2.5463E-21,6.1417E-19,3.394E-21,1.2915E-18,2.379E-21,5.2226E-19,1.9241E-21,3.8859E-19,7.158E-22,5.9908E-19,1.1036E-21,1.0772E-18,9.9212E-22,1.2471E-18,1.1486E-21,0.09
2470,7.7467E-20,4.9945E-22,5.6848E-20,5.7595E-22,4.5869E-20,3.3797E-22,5.424E-20,3.9965E-22,1.54E-19,5.6735E-22,3.2743E-19,1.2063E-21,8.9602E-19,8.2526E-22,1.0421E-19,3.8393E-22,1.0703E-19,1.9716E-22,2.9479E-19,2.7151E-22,6.3667E-19,5.864E-22,9.1773E-19,8.4526E-22,0.09
2471,1.7179E-19,5.0632E-21,1.4236E-19,6.1627E-21,1.3621E-19,3.889E-21,1.3152E-19,4.1186E-21,1.8205E-19,4.5273E-21,3.0662E-19,6.7777E-21,7.4233E-19,6.8371E-21,1.8698E-19,2.9277E-21,1.517E-19,1.537E-21,2.8484E-19,2.0988E-21,5.5488E-19,3.0664E-21,7.3013E-19,3.3624E-21,0.09
2472,8.0006E-20,1.0316E-21,5.6536E-20,1.1456E-21,4.5743E-20,7.5836E-22,5.4945E-20,7.5909E-22,1.5802E-19,1.4555E-21,3.3475E-19,2.4666E-21,9.9523E-19,2.7499E-21,1.1013E-19,8.115E-22,1.0913E-19,5.0254E-22,3.0586E-19,8.4513E-22,6.9363E-19,1.2777E-21,1.0082E-18,9.2854E-22,0.09
2473,1.1872E-18,1.0934E-20,1.0378E-18,1.2426E-20,9.1395E-19,8.4178E-21,8.8089E-19,8.1133E-21,1.0378E-18,8.6028E-21,1.2593E-18,1.1598E-20,2.4781E-18,9.1297E-21,1.2839E-18,7.0949E-21,9.579E-19,3.529E-21,1.2535E-18,3.4635E-21,2.2127E-18,4.0759E-21,2.3234E-18,4.2798E-21,0.09
2474,6.5463E-19,4.8235E-21,5.7969E-19,5.8731E-21,5.1856E-19,3.3433E-21,5.1144E-19,3.7685E-21,6.7733E-19,3.743E-21,1.0794E-18,5.9652E-21,2.5704E-18,4.7348E-21,7.3046E-19,2.6911E-21,5.8076E-19,1.6047E-21,1.0299E-18,1.8972E-21,1.9588E-18,1.8042E-21,2.4934E-18,2.2965E-21,0.09
2475,7.5735E-21,1.0463E-22,5.013E-21,1.0158E-22,3.6149E-21,5.993E-23,4.6057E-21,7.6356E-23,2.4082E-20,1.7744E-22,7.7285E-20,3.5591E-22,2.9902E-19,5.5081E-22,1.1264E-20,7.2622E-23,1.5209E-20,5.6031E-23,6.7436E-20,1.2422E-22,1.7951E-19,1.6534E-22,3.2158E-19,2.9619E-22,0.09
2476,5.8891E-20,3.0375E-21,4.1347E-20,3.0085E-21,3.33E-20,1.9016E-21,3.3733E-20,2.0195E-21,9.5598E-20,3.6981E-21,1.9918E-19,6.0539E-21,5.9054E-19,5.4391E-21,7.3935E-20,1.9067E-21,7.0737E-20,1.1727E-21,1.9717E-19,1.816E-21,4.2741E-19,2.7556E-21,6.0764E-19,-999.0,0.09
2477,1.1492E-19,5.7158E-21,7.1715E-20,6.2749E-21,6.4924E-20,3.827E-21,7.3115E-20,4.1078E-21,2.1757E-19,7.0138E-21,4.4587E-19,1.1909E-20,1.28E-18,1.1789E-20,1.4764E-19,4.0795E-21,1.4764E-19,2.1757E-21,4.0032E-19,3.3184E-21,9.2984E-19,-999.0,1.2918E-18,-999.0,0.09
2478,3.2438E-19,2.6889E-21,2.7432E-19,3.0319E-21,2.2587E-19,2.0803E-21,2.3651E-19,1.9605E-21,4.095E-19,2.263E-21,7.1164E-19,3.9326E-21,1.7598E-18,3.2416E-21,3.6396E-19,1.6761E-21,3.2289E-19,8.9218E-22,6.7028E-19,1.2347E-21,1.3685E-18,2.5209E-21,1.7197E-18,1.5839E-21,0.09
2479,4.1622E-21,1.4951E-22,2.6997E-21,1.6909E-22,2.0784E-21,1.0528E-22,2.8637E-21,1.2396E-22,1.7592E-20,3.2406E-22,7.9455E-20,7.3181E-22,3.2668E-19,9.0265E-22,5.2254E-21,1.0588E-22,1.0837E-20,8.9834E-23,6.7503E-20,1.8652E-22,1.8851E-19,3.4724E-22,3.5263E-19,3.2479E-22,0.09
2480,2.2186E-20,2.8608E-22,1.6058E-20,3.5495E-22,1.2522E-20,2.1914E-22,1.4958E-20,2.2044E-22,4.2706E-20,3.54E-22,9.3688E-20,6.0403E-22,2.8137E-19,7.7747E-22,2.9545E-20,2.177E-22,3.015E-20,1.1108E-22,8.6315E-20,1.59E-22,1.961E-19,3.6124E-22,2.8661E-19,2.6397E-22,0.09
2481,3.4282E-21,6.3149E-24,2.9666E-21,8.1971E-24,2.627E-21,4.8391E-24,2.4698E-21,6.8243E-24,2.9098E-21,5.36E-24,3.4156E-21,9.4375E-24,6.7462E-21,6.2135E-24,3.8288E-21,3.5264E-24,2.6734E-21,2.4623E-24,3.3905E-21,3.1227E-24,5.7844E-21,5.3277E-24,6.3953E-21,5.8903E-24,0.09
2482,7.9622E-22,5.3534E-23,7.1752E-22,6.3442E-23,8.5003E-22,5.402E-23,1.2889E-21,-999.0,1.513E-20,1.9509E-22,1.2469E-19,6.8906E-22,6.1693E-19,1.1364E-21,8.0655E-22,3.0457E-23,8.4846E-21,6.2517E-23,1.0248E-19,1.8877E-22,3.0806E-19,2.8373E-22,6.9093E-19,6.3637E-22,0.09
