galaxy_id,J0378,error_J0378,J0395,error_J0395,J0410,error_J0410,J0430,error_J0430,J0515,error_J0515,J0660,error_J0660,J0861,error_J0861,uJAVA,error_uJAVA,gSDSS,error_gSDSS,rSDSS,error_rSDSS,iSDSS,error_iSDSS,zSDSS,error_zSDSS,redshift
2883,8.663E-42,1.12E-43,1.4257E-41,1.71E-43,1.8777E-41,1.72E-43,2.9325E-41,2.16E-43,1.1108E-40,6.14E-43,7.799E-40,3.592E-42,2.7368E-39,5.042E-42,5.665E-42,4.8E-44,6.9062E-41,1.9E-43,5.5519E-40,1.023E-42,1.6249E-39,1.497E-42,3.1422E-39,2.894E-42,0.05
2884,1.1739E-41,2.06E-43,1.6293E-41,3.6E-43,2.14E-41,2.76E-43,3.1682E-41,3.8E-43,9.5591E-41,9.68E-43,6.3448E-40,4.675E-42,1.9625E-39,7.23E-42,7.692E-42,9.2E-44,6.2693E-41,2.89E-43,4.6261E-40,1.278E-42,1.2213E-39,3.374E-42,2.2244E-39,4.097E-42,0.05
2885,8.1628E-41,1.428E-42,1.1908E-40,2.413E-42,1.3927E-40,1.795E-42,2.0561E-40,2.462E-42,6.6717E-40,6.76E-42,4.0127E-39,3.3263E-41,1.2129E-38,5.5859E-41,5.7523E-41,5.83E-43,4.2799E-40,1.576E-42,2.9747E-39,8.22E-42,7.7168E-39,1.4215E-41,1.3824E-38,2.5464E-41,0.05
2886,2.6073E-41,1.104E-42,3.8139E-41,1.862E-42,4.4976E-41,1.574E-42,7.1875E-41,2.119E-42,2.4648E-40,5.675E-42,1.7417E-39,3.048E-41,6.1288E-39,3.048E-41,1.6224E-41,4.93E-43,1.5739E-40,1.449E-42,1.256E-39,6.94E-42,3.6323E-39,1.6727E-41,6.9916E-39,3.2198E-41,0.05
2887,2.05E-43,6.9E-44,6.96E-43,2.14E-43,9.64E-43,2.03E-43,2.61E-42,3.32E-43,2.4863E-41,1.557E-42,2.6421E-40,9.977E-42,1.9228E-39,2.6564E-41,8.5E-44,2.9E-44,1.2256E-41,3.95E-43,1.8516E-40,2.728E-42,9.119E-40,8.4E-42,2.3678E-39,1.5266E-41,0.05
2888,8.853E-42,1.88E-43,1.3228E-41,3.04E-43,1.65E-41,2.73E-43,2.4006E-41,3.53E-43,8.0371E-41,8.88E-43,5.8117E-40,4.282E-42,1.9512E-39,8.985E-42,5.748E-42,7.4E-44,5.1845E-41,2.38E-43,4.1182E-40,1.138E-42,1.1725E-39,3.24E-42,2.2279E-39,4.104E-42,0.05
2889,7.706E-42,4.47E-43,1.3134E-41,6.77E-43,1.1283E-41,5.82E-43,1.6582E-41,8.55E-43,5.8562E-41,2.05E-42,3.7223E-40,9.599E-42,1.1642E-39,1.93E-41,4.818E-42,1.78E-43,3.9049E-41,6.11E-43,2.7442E-40,2.528E-42,7.3997E-40,6.133E-42,1.3391E-39,9.867E-42,0.05
2890,5.311E-42,3.71E-43,8.887E-42,6.63E-43,1.2917E-41,6.18E-43,2.1977E-41,7.48E-43,8.9445E-41,2.389E-42,7.0333E-40,1.166E-41,3.09E-39,2.5614E-41,3.04E-42,1.49E-43,5.3353E-41,6.39E-43,5.0438E-40,3.252E-42,1.7376E-39,8.001E-42,3.6573E-39,1.6842E-41,0.05
2891,2.59E-43,1.3E-44,6.67E-43,2.9E-44,1.142E-42,2.9E-44,2.591E-42,4.8E-44,2.0191E-41,1.86E-43,2.2739E-40,1.257E-42,1.4334E-39,2.64E-42,1.04E-43,4.2E-45,1.122E-41,5.2E-44,1.543E-40,2.84E-43,7.066E-40,6.5E-43,1.7586E-39,1.62E-42,0.05
2892,1.2829E-41,7.1E-44,1.996E-41,1.29E-43,2.6095E-41,1.2E-43,3.874E-41,1.43E-43,1.331E-40,3.67E-43,9.362E-40,1.725E-42,3.4879E-39,3.213E-42,6.896E-42,3.2E-44,8.3439E-41,7.7E-44,6.8009E-40,6.26E-43,2.0331E-39,1.872E-42,4.0679E-39,3.747E-42,0.05
2893,3.5995E-41,3.746E-42,7.0836E-41,6.524E-42,8.771E-41,5.897E-42,1.3914E-40,7.818E-42,6.7647E-40,2.3676E-41,4.0091E-39,1.1447E-40,1.4291E-38,2.2376E-40,2.56E-41,1.462E-42,3.8963E-40,6.101E-42,2.9583E-39,7.2105E-41,8.6987E-39,7.2105E-41,1.6453E-38,1.2123E-40,0.05
2894,6.0135E-41,1.883E-42,9.1439E-41,3.621E-42,1.1177E-40,3.088E-42,1.6456E-40,3.94E-42,4.7504E-40,9.188E-42,2.8756E-39,4.5025E-41,8.7243E-39,8.0353E-41,4.092E-41,8.67E-43,3.0671E-40,2.542E-42,2.1514E-39,1.1889E-41,5.5097E-39,3.0447E-41,1.0175E-38,4.6857E-41,0.05
2895,1.5318E-41,1.397E-42,3.6406E-41,2.515E-42,5.1379E-41,2.556E-42,9.5846E-41,3.973E-42,4.5246E-40,1.0835E-41,3.594E-39,5.6273E-41,1.3452E-38,1.3628E-40,1.0804E-41,5.37E-43,2.8053E-40,2.842E-42,2.4523E-39,1.3552E-41,7.8195E-39,4.3212E-41,1.5616E-38,7.1916E-41,0.05
2896,5.509E-42,1.06E-43,8.207E-42,2.05E-43,1.0238E-41,1.6E-43,1.5885E-41,2.34E-43,5.2941E-41,5.86E-43,3.7136E-40,3.079E-42,1.2162E-39,5.601E-42,3.384E-42,5.0E-44,3.4088E-41,1.57E-43,2.6903E-40,7.43E-43,7.4096E-40,2.047E-42,1.3709E-39,2.525E-42,0.05
2897,1.605E-41,8.87E-43,2.9395E-41,1.516E-42,3.5998E-41,1.226E-42,5.5651E-41,1.896E-42,2.3652E-40,4.792E-42,1.5215E-39,2.3823E-41,4.919E-39,4.5305E-41,1.1887E-41,3.5E-43,1.4304E-40,1.317E-42,1.0771E-39,5.953E-42,3.0695E-39,1.4136E-41,5.6895E-39,2.6201E-41,0.05
2898,1.8755E-41,5.18E-43,3.0278E-41,8.93E-43,3.7871E-41,7.68E-43,6.408E-41,1.062E-42,2.637E-40,2.915E-42,1.9174E-39,1.5894E-41,6.8599E-39,3.1591E-41,1.1586E-41,2.03E-43,1.6096E-40,7.41E-43,1.3675E-39,3.778E-42,4.1031E-39,1.1338E-41,7.9272E-39,1.4603E-41,0.05
2899,1.833E-42,2.79E-43,4.783E-42,5.42E-43,6.529E-42,5.11E-43,1.6144E-41,8.62E-43,9.8629E-41,3.27E-42,9.0366E-40,1.9143E-41,4.8084E-39,3.9859E-41,8.6E-43,9.2E-44,5.6443E-41,7.79E-43,6.3856E-40,4.117E-42,2.4935E-39,1.1482E-41,5.6339E-39,2.0756E-41,0.05
2900,2.6152E-41,1.976E-42,4.2143E-41,3.61E-42,5.2278E-41,3.034E-42,8.3083E-41,4.208E-42,3.1212E-40,1.2937E-41,2.1474E-39,5.9335E-41,7.4596E-39,1.0993E-40,1.4174E-41,8.35E-43,1.9912E-40,2.934E-42,1.6037E-39,1.477E-41,4.5281E-39,4.1705E-41,8.6043E-39,7.1323E-41,0.05
2901,2.399E-42,1.1E-44,3.35E-42,1.5E-44,4.188E-42,1.5E-44,5.975E-42,1.7E-44,1.7701E-41,4.9E-44,1.121E-40,2.06E-43,3.2299E-40,2.97E-43,1.548E-42,4.2E-45,1.1608E-41,1.1E-44,8.2336E-41,7.6E-44,2.0625E-40,1.9E-43,3.6441E-40,3.36E-43,0.05
2902,2.16E-43,3.8E-44,7.47E-43,9.4E-44,1.61E-42,9.1E-44,3.873E-42,1.39E-43,3.3242E-41,6.43E-43,3.8519E-40,4.257E-42,2.5637E-39,1.1806E-41,9.7E-44,1.3E-44,1.7836E-41,1.64E-43,2.5779E-40,9.5E-43,1.2362E-39,3.415E-42,3.1541E-39,5.81E-42,0.05
2903,8.3688E-41,4.933E-42,1.2209E-40,9.445E-42,1.2998E-40,7.302E-42,2.236E-40,1.0503E-41,8.1034E-40,2.6122E-41,4.9919E-39,1.2874E-40,1.6035E-38,2.5107E-40,5.8487E-41,2.424E-42,5.1223E-40,7.077E-42,3.6097E-39,3.3246E-41,9.7245E-39,8.061E-41,1.7859E-38,1.3159E-40,0.05
2904,2.993E-42,1.22E-43,5.803E-42,2.09E-43,8.137E-42,2.02E-43,1.3209E-41,2.91E-43,6.116E-41,8.45E-43,5.7183E-40,5.266E-42,2.6501E-39,1.2204E-41,1.414E-42,4.6E-44,3.6047E-41,2.33E-43,3.9488E-40,1.455E-42,1.4337E-39,3.961E-42,3.157E-39,5.815E-42,0.05
2905,1.613E-42,1.67E-43,2.186E-42,2.63E-43,3.615E-42,2.59E-43,4.926E-42,3.49E-43,2.1821E-41,9.44E-43,1.9181E-40,5.476E-42,8.4971E-40,1.2522E-41,7.29E-43,6.0E-44,1.2956E-41,2.51E-43,1.298E-40,1.314E-42,4.5464E-40,3.768E-42,1.0085E-39,7.431E-42,0.05
2906,4.324E-42,6.0E-44,7.02E-42,1.1E-43,9.558E-42,8.8E-44,1.4983E-41,1.25E-43,5.5257E-41,3.56E-43,4.3211E-40,1.99E-42,1.6565E-39,3.052E-42,2.329E-42,2.4E-44,3.426E-41,9.5E-44,3.0732E-40,5.66E-43,9.5673E-40,8.81E-43,1.9301E-39,1.778E-42,0.05
2907,1.2644E-41,1.083E-42,2.2197E-41,1.819E-42,2.8228E-41,1.456E-42,4.3882E-41,2.143E-42,1.7453E-40,5.949E-42,1.0841E-39,2.9956E-41,3.5276E-39,5.1984E-41,1.0633E-41,4.6E-43,1.1394E-40,1.784E-42,8.1186E-40,7.477E-42,2.1631E-39,1.7931E-41,4.0839E-39,3.0091E-41,0.05
2908,8.76E-43,6.3E-44,2.004E-42,1.39E-43,3.649E-42,1.25E-43,7.68E-42,2.12E-43,4.6283E-41,7.68E-43,4.5901E-40,4.651E-42,2.2794E-39,1.0497E-41,4.92E-43,2.5E-44,2.7203E-41,2.0E-43,3.1291E-40,1.153E-42,1.214E-39,3.355E-42,2.7153E-39,5.001E-42,0.05
2909,9.99E-43,2.4E-44,2.9E-42,5.3E-44,4.739E-42,5.2E-44,1.1634E-41,9.7E-44,8.3586E-41,3.85E-43,8.4127E-40,2.325E-42,4.5137E-39,4.158E-42,4.62E-43,8.4E-45,4.6831E-41,8.7E-44,5.7192E-40,5.27E-43,2.3406E-39,2.155E-42,5.4067E-39,4.98E-42,0.05
2910,4.982E-42,4.1E-44,6.952E-42,6.4E-44,8.68E-42,5.6E-44,1.2362E-41,6.9E-44,3.5458E-41,1.64E-43,2.2684E-40,8.35E-43,6.482E-40,1.791E-42,3.237E-42,1.8E-44,2.3688E-41,4.3E-44,1.6692E-40,3.07E-43,4.1506E-40,3.83E-43,7.3065E-40,6.73E-43,0.05
2911,6.428E-42,1.36E-43,9.928E-42,2.2E-43,1.2247E-41,2.14E-43,1.7883E-41,2.63E-43,5.8192E-41,6.96E-43,4.0557E-40,6.96E-43,1.4752E-39,6.793E-42,3.401E-42,4.8E-44,3.7607E-41,1.74E-43,2.9817E-40,8.24E-43,8.6709E-40,2.396E-42,1.7063E-39,4.715E-42,0.05
2912,1.4042E-41,8.02E-43,2.6782E-41,1.505E-42,3.2767E-41,1.237E-42,6.0177E-41,1.774E-42,2.4674E-40,5.908E-42,1.5843E-39,2.6265E-41,5.8E-39,5.342E-41,9.599E-42,3.36E-43,1.5088E-40,1.529E-42,1.168E-39,7.53E-42,3.4311E-39,1.5801E-41,6.5378E-39,3.0108E-41,0.05
2913,2.2897E-41,5.48E-43,3.5925E-41,8.94E-43,4.473E-41,8.24E-43,7.0892E-41,1.045E-42,2.513E-40,3.009E-42,1.7873E-39,1.4816E-41,6.3533E-39,2.9258E-41,1.4976E-41,2.34E-43,1.5856E-40,7.3E-43,1.2805E-39,3.538E-42,3.748E-39,1.0356E-41,7.261E-39,1.3375E-41,0.05
2914,7.2697E-41,2.343E-42,1.0421E-40,3.84E-42,1.2054E-40,2.997E-42,1.7894E-40,4.285E-42,5.389E-40,1.092E-41,3.2833E-39,4.8385E-41,1.046E-38,9.6336E-41,4.6164E-41,9.78E-43,3.5376E-40,2.606E-42,2.4452E-39,1.1261E-41,6.4434E-39,2.9672E-41,1.1866E-38,5.4646E-41,0.05
2915,1.0992E-41,1.052E-42,2.2837E-41,1.767E-42,2.9884E-41,1.57E-42,5.1222E-41,2.406E-42,2.9017E-40,7.483E-42,2.3586E-39,4.1274E-41,9.5115E-39,8.7604E-41,7.556E-42,4.18E-43,1.6697E-40,2.0E-42,1.6034E-39,1.0337E-41,5.4784E-39,3.0275E-41,1.1216E-38,5.1653E-41,0.05
2916,3.118E-42,7.4E-44,5.392E-42,1.29E-43,6.665E-42,1.11E-43,1.038E-41,1.43E-43,4.14E-41,4.58E-43,2.4992E-40,2.071E-42,8.2985E-40,3.821E-42,2.18E-42,3.2E-44,2.534E-41,1.16E-43,1.834E-40,5.07E-43,5.084E-40,1.16E-43,9.5279E-40,3.2E-44,0.05
2917,6.02E-42,5.27E-43,1.1912E-41,8.67E-43,1.5121E-41,8.49E-43,2.8759E-41,1.06E-42,1.3341E-40,3.564E-42,1.0413E-39,2.11E-41,4.9656E-39,4.5736E-41,3.073E-42,1.92E-43,7.9063E-41,1.02E-42,7.6133E-40,4.909E-42,2.6716E-39,1.4764E-41,5.7966E-39,2.6695E-41,0.05
2918,1.6611E-41,7.03E-43,2.505E-41,1.131E-42,2.9813E-41,1.099E-42,4.6901E-41,1.425E-42,1.6672E-40,3.531E-42,1.1577E-39,2.0259E-41,4.0438E-39,4.097E-41,9.89E-42,3.01E-43,1.0666E-40,1.08E-42,8.6375E-40,4.773E-42,2.4434E-39,1.1252E-41,4.6343E-39,2.1342E-41,0.05
2919,1.2362E-41,4.55E-43,1.7624E-41,6.82E-43,2.2538E-41,6.22E-43,3.3613E-41,8.04E-43,1.0058E-40,2.13E-42,6.9265E-40,1.1484E-41,2.115E-39,1.7532E-41,7.428E-42,1.78E-43,6.6452E-41,5.51E-43,5.041E-40,2.786E-42,1.3456E-39,6.197E-42,2.4261E-39,1.1173E-41,0.05
2920,3.128E-42,9.0E-44,5.109E-42,1.65E-43,6.576E-42,1.51E-43,1.0744E-41,2.07E-43,4.4829E-41,2.07E-43,4.0509E-40,3.732E-42,1.783E-39,8.212E-42,1.26E-42,3.8E-44,2.7437E-41,8.212E-42,2.8442E-40,1.048E-42,9.7623E-40,2.697E-42,2.1084E-39,3.884E-42,0.05
2921,7.599E-42,9.8E-44,1.8553E-41,2.05E-43,2.6158E-41,1.93E-43,5.3902E-41,2.98E-43,3.0368E-40,1.118E-42,2.3443E-39,6.477E-42,1.0328E-38,9.512E-42,4.504E-42,3.8E-44,1.7458E-40,3.22E-43,1.6444E-39,1.515E-42,5.7704E-39,5.315E-42,1.2078E-38,1.1125E-41,0.05
2922,7.34E-43,2.5E-44,1.26E-42,4.3E-44,1.872E-42,4.2E-44,3.049E-42,5.9E-44,1.1269E-41,1.56E-43,9.6002E-41,8.84E-43,4.364E-40,2.01E-42,3.5E-43,9.8E-45,6.885E-42,3.8E-44,6.7838E-41,1.88E-43,2.3631E-40,6.53E-43,5.2177E-40,9.61E-43,0.05
2923,8.48E-43,1.61E-43,2.23E-42,2.65E-43,2.79E-42,2.59E-43,5.272E-42,3.49E-43,2.2798E-41,1.07E-42,2.1004E-40,6.964E-42,9.4864E-40,1.398E-41,4.43E-43,5.0E-44,1.3071E-41,2.89E-43,1.375E-40,1.519E-42,5.2228E-40,4.33E-42,1.1585E-39,8.537E-42,0.05
2924,3.537E-42,3.32E-43,4.728E-42,5.27E-43,7.514E-42,4.71E-43,1.0555E-41,6.32E-43,4.582E-41,1.941E-42,3.8641E-40,1.032E-41,1.465E-39,2.159E-41,1.844E-42,1.22E-43,2.7533E-41,5.32E-43,2.6076E-40,2.641E-42,8.2764E-40,6.098E-42,1.6945E-39,1.2486E-41,0.05
2925,2.5903E-41,1.145E-42,3.9098E-41,2.088E-42,5.4369E-41,1.802E-42,8.1013E-41,2.612E-42,3.0772E-40,6.802E-42,2.0614E-39,3.4175E-41,7.314E-39,6.7365E-41,1.5211E-41,4.76E-43,1.9203E-40,1.768E-42,1.4892E-39,8.23E-42,4.3068E-39,2.3801E-41,8.4209E-39,3.878E-41,0.05
2926,4.4453E-41,1.597E-42,6.6727E-41,3.011E-42,8.1041E-41,2.762E-42,1.3059E-40,3.488E-42,4.3441E-40,9.202E-42,2.9074E-39,4.82E-41,9.0511E-39,8.3365E-41,3.0473E-41,8.42E-43,2.8282E-40,2.344E-42,2.1062E-39,1.1639E-41,5.7004E-39,2.6252E-41,1.0268E-38,4.7288E-41,0.05
2927,6.87E-43,2.5E-44,1.697E-42,5.2E-44,2.601E-42,4.8E-44,5.813E-42,8.5E-44,3.8725E-41,3.21E-43,3.5974E-40,1.656E-42,1.9373E-39,3.569E-42,2.87E-43,8.4E-45,2.1616E-41,8.0E-44,2.4569E-40,4.53E-43,1.0009E-39,9.22E-43,2.3248E-39,2.141E-42,0.05
2928,2.1971E-41,1.537E-42,3.2918E-41,2.668E-42,4.416E-41,2.074E-42,6.8839E-41,3.17E-42,2.3091E-40,8.507E-42,1.4316E-39,3.8239E-41,4.5356E-39,6.2662E-41,1.5828E-41,6.99E-43,1.4185E-40,2.091E-42,1.0761E-39,1.0902E-41,2.8355E-39,2.3504E-41,5.1693E-39,3.8089E-41,0.05
2929,1.397E-42,3.4E-44,2.326E-42,6.0E-44,2.899E-42,4.8E-44,4.689E-42,7.3E-44,1.865E-41,2.06E-43,1.2277E-40,1.017E-42,4.364E-40,2.01E-42,8.21E-43,1.3E-44,1.1457E-41,4.2E-44,8.9595E-41,2.48E-43,2.6127E-40,7.22E-43,5.0383E-40,9.28E-43,0.05
2930,4.001E-42,4.8E-44,6.023E-42,7.7E-44,8.125E-42,6.0E-44,1.1852E-41,8.7E-44,3.9316E-41,2.54E-43,2.7757E-40,1.278E-42,1.0218E-39,1.882E-42,2.155E-42,1.8E-44,2.4945E-41,4.6E-44,2.0108E-40,3.7E-43,5.9783E-40,5.51E-43,1.1884E-39,1.094E-42,0.05
2931,4.354E-42,3.2E-44,7.3E-42,6.0E-44,1.0085E-41,5.6E-44,1.5448E-41,7.1E-44,5.8354E-41,1.61E-43,4.6824E-40,1.293E-42,2.0271E-39,1.867E-42,1.952E-42,1.3E-44,3.5782E-41,6.6E-44,3.3641E-40,6.6E-44,1.1201E-39,6.6E-44,2.4148E-39,2.224E-42,0.05
2932,1.8085E-41,2.0E-43,2.7805E-41,3.07E-43,3.405E-41,2.82E-43,5.1443E-41,3.32E-43,1.7755E-40,9.81E-43,1.2397E-39,4.567E-42,4.1853E-39,1.1565E-41,1.138E-41,8.4E-44,1.1306E-40,2.09E-43,8.9151E-40,1.642E-42,2.5242E-39,2.325E-42,4.7789E-39,4.401E-42,0.05
2933,5.38E-43,2.4E-44,1.023E-42,4.3E-44,1.42E-42,3.6E-44,2.377E-42,5.9E-44,1.1086E-41,1.74E-43,1.0743E-40,1.089E-42,5.3745E-40,2.475E-42,2.5E-43,8.4E-45,6.716E-42,4.9E-44,7.4806E-41,2.76E-43,2.8258E-40,7.8E-43,6.4794E-40,1.194E-42,0.05
2934,7.5096E-41,2.836E-42,1.0895E-40,4.415E-42,1.3741E-40,3.67E-42,2.0531E-40,5.106E-42,6.4034E-40,1.1796E-41,3.8336E-39,6.3556E-41,1.1825E-38,1.0891E-40,5.6236E-41,1.191E-42,4.0927E-40,3.393E-42,2.8577E-39,1.5793E-41,7.5372E-39,3.471E-41,1.3428E-38,6.1838E-41,0.05
2935,1.565E-42,1.8E-44,2.769E-42,3.4E-44,4.214E-42,3.1E-44,7.155E-42,4.6E-44,3.6026E-41,1.65E-43,3.4788E-40,9.61E-43,1.8648E-39,1.718E-42,7.05E-43,7.0E-45,2.1E-41,3.9E-44,2.4156E-40,2.23E-43,9.5549E-40,8.8E-43,2.2544E-39,2.077E-42,0.05
2936,6.111E-41,2.702E-42,8.0486E-41,4.745E-42,1.0114E-40,4.005E-42,1.3543E-40,4.74E-42,3.9275E-40,1.1576E-41,2.1743E-39,5.6073E-41,6.0663E-39,8.3809E-41,4.1853E-41,1.195E-42,2.501E-40,3.224E-42,1.6388E-39,1.2075E-41,3.8915E-39,3.2258E-41,6.7131E-39,4.9463E-41,0.05
2937,8.3243E-41,3.07E-43,1.1944E-40,5.51E-43,1.4176E-40,5.23E-43,2.0079E-40,5.55E-43,6.1256E-40,1.128E-42,3.5542E-39,6.547E-42,1.0567E-38,6.547E-42,5.9917E-41,1.65E-43,4.0063E-40,3.69E-43,2.6421E-39,2.434E-42,6.6857E-39,6.157E-42,1.1944E-38,1.65E-43,0.05
2938,2.17E-43,3.9E-44,4.43E-43,6.6E-44,5.28E-43,6.0E-44,8.37E-43,9.2E-44,5.353E-42,3.25E-43,5.885E-41,2.115E-42,3.2912E-40,4.85E-42,7.7E-44,1.4E-44,3.152E-42,8.4E-44,3.9898E-41,4.41E-43,1.6648E-40,1.533E-42,4.0527E-40,2.986E-42,0.05
2939,1.6231E-41,7.4E-44,2.255E-41,1.25E-43,2.8336E-41,1.04E-43,4.0883E-41,1.5E-43,1.3254E-40,3.66E-43,8.6365E-40,1.59E-42,2.7135E-39,2.5E-42,1.1715E-41,3.2E-44,8.5416E-41,7.8E-44,6.2681E-40,5.77E-43,1.6778E-39,1.546E-42,3.07E-39,2.828E-42,0.05
2940,1.7778E-41,1.15E-43,2.8755E-41,1.85E-43,3.6602E-41,1.68E-43,5.8117E-41,2.14E-43,2.2238E-40,6.15E-43,1.5528E-39,2.86E-42,5.4942E-39,5.06E-42,1.1198E-41,4.1E-44,1.3814E-40,1.28E-43,1.1156E-39,1.027E-42,3.2652E-39,3.007E-42,6.3024E-39,5.804E-42,0.05
2941,5.58E-42,6.2E-44,1.2736E-41,1.29E-43,1.8207E-41,1.18E-43,3.6361E-41,1.67E-43,1.9012E-40,5.25E-43,1.4264E-39,2.627E-42,5.458E-39,5.026E-42,3.606E-42,2.4E-44,1.1226E-40,1.04E-43,9.9962E-40,9.2E-43,3.1962E-39,1.04E-43,6.2782E-39,2.4E-44,0.05
2942,7.5226E-41,7.62E-43,1.1813E-40,1.306E-42,1.4268E-40,1.051E-42,2.128E-40,1.372E-42,7.8049E-40,4.313E-42,4.579E-39,2.1087E-41,1.4695E-38,2.7069E-41,5.2092E-41,3.36E-43,4.857E-40,8.94E-43,3.407E-39,6.276E-42,9.111E-39,8.391E-42,1.6733E-38,1.5411E-41,0.05
2943,6.552E-42,3.62E-43,8.995E-42,6.88E-43,1.2111E-41,5.13E-43,2.0721E-41,8.02E-43,8.5825E-41,1.897E-42,6.8362E-40,1.1334E-41,2.6768E-39,2.4654E-41,3.006E-42,1.44E-43,5.0538E-41,6.05E-43,4.7513E-40,3.063E-42,1.497E-39,6.894E-42,3.0734E-39,1.4153E-41,0.05
2944,5.55E-43,1.4E-44,1.069E-42,2.5E-44,1.508E-42,2.4E-44,2.724E-42,3.2E-44,1.4124E-41,1.04E-43,1.3879E-40,7.67E-43,7.6273E-40,7.67E-43,2.45E-43,5.6E-45,8.181E-42,3.1E-44,9.5756E-41,1.77E-43,3.8866E-40,3.57E-43,9.2719E-40,8.53E-43,0.05
2945,6.25E-43,5.9E-44,1.973E-42,1.35E-43,3.45E-42,1.15E-43,7.459E-42,2.41E-43,5.3046E-41,8.8E-43,5.2367E-40,5.305E-42,2.4404E-39,1.1238E-41,2.79E-43,2.0E-44,3.0722E-41,1.98E-43,3.5242E-40,1.299E-42,1.33E-39,3.676E-42,2.8751E-39,5.296E-42,0.05
2946,9.2E-44,5.6E-45,2.14E-43,1.1E-44,3.05E-43,9.8E-45,5.28E-43,1.7E-44,3.247E-42,5.0E-44,3.092E-41,3.14E-43,1.7941E-40,8.27E-43,4.2E-44,1.4E-45,1.858E-42,1.3E-44,2.1789E-41,8.0E-44,9.0415E-41,2.5E-43,2.1829E-40,4.02E-43,0.05
2947,3.6648E-41,1.351E-42,6.054E-41,2.175E-42,7.1129E-41,2.03E-42,1.0272E-40,2.744E-42,3.0426E-40,7.006E-42,2.0552E-39,3.218E-41,6.1045E-39,5.6224E-41,2.5589E-41,5.66E-43,2.0028E-40,1.66E-42,1.493E-39,8.251E-42,3.8766E-39,1.7853E-41,6.9191E-39,3.1864E-41,0.05
2948,2.492E-42,5.7E-44,4.518E-42,9.5E-44,6.645E-42,9.2E-44,1.1327E-41,1.36E-43,5.211E-41,4.32E-43,5.0041E-40,2.305E-42,2.5688E-39,4.732E-42,1.131E-42,2.1E-44,3.0798E-41,4.732E-42,3.4684E-40,6.39E-43,1.3394E-39,4.732E-42,3.0969E-39,2.1E-44,0.05
2949,2.7886E-41,2.56E-43,4.053E-41,4.1E-43,4.9179E-41,3.63E-43,6.921E-41,4.46E-43,2.0921E-40,9.64E-43,1.3043E-39,4.805E-42,4.1474E-39,1.146E-41,1.8389E-41,1.02E-43,1.3721E-40,2.52E-43,9.545E-40,8.79E-43,2.5502E-39,2.349E-42,4.7225E-39,4.35E-42,0.05
2950,3.613E-42,2.5E-43,5.768E-42,4.04E-43,8.483E-42,3.91E-43,1.2514E-41,6.11E-43,5.741E-41,1.691E-42,4.9407E-40,9.101E-42,2.2542E-39,2.0762E-41,1.54E-42,8.0E-44,3.3806E-41,4.36E-43,3.5172E-40,2.267E-42,1.2342E-39,5.684E-42,2.6952E-39,9.93E-42,0.05
2951,1.98E-43,3.1E-44,2.55E-43,5.0E-44,5.02E-43,4.6E-44,8.76E-43,6.4E-44,4.155E-42,2.03E-43,3.546E-41,1.34E-42,1.9576E-40,2.885E-42,1.04E-43,9.8E-45,2.328E-42,5.2E-44,2.6165E-41,2.89E-43,1.0133E-40,9.33E-43,2.4084E-40,1.774E-42,0.05
2952,4.051E-42,4.5E-44,6.166E-42,7.4E-44,7.906E-42,6.6E-44,1.2211E-41,9.0E-44,4.1645E-41,2.3E-43,2.8234E-40,1.3E-42,9.2462E-40,1.703E-42,2.616E-42,2.0E-44,2.6421E-41,4.9E-44,2.0435E-40,3.77E-43,5.6697E-40,5.23E-43,1.0597E-39,2.0E-44,0.05
2953,4.7818E-41,3.97E-43,6.6863E-41,6.77E-43,8.3327E-41,6.14E-43,1.1857E-40,7.65E-43,3.5415E-40,1.958E-42,2.2594E-39,8.324E-42,7.0143E-39,1.2921E-41,3.1389E-41,1.74E-43,2.342E-40,4.32E-43,1.6489E-39,3.038E-42,4.357E-39,4.013E-42,8.0092E-39,7.376E-42,0.05
2954,8.436E-42,5.59E-43,1.5099E-41,9.74E-43,1.7658E-41,9.11E-43,2.4308E-41,1.21E-42,8.2064E-41,2.948E-42,5.799E-40,1.6558E-41,1.9416E-39,3.04E-41,4.598E-42,4.148E-42,4.9906E-41,8.27E-43,4.094E-40,4.148E-42,1.1731E-39,9.725E-42,2.2917E-39,1.6886E-41,0.05
2955,2.2754E-41,7.33E-43,4.2566E-41,1.333E-42,5.6632E-41,1.2E-42,9.8144E-41,1.627E-42,4.3357E-40,4.792E-42,2.9831E-39,2.4727E-41,1.0497E-38,4.834E-41,1.5772E-41,3.05E-43,2.6125E-40,4.834E-41,2.1177E-39,1.7428E-41,6.3076E-39,1.7428E-41,1.2074E-38,2.2241E-41,0.05
2956,6.0942E-41,2.357E-42,8.9068E-41,3.855E-42,1.0718E-40,3.159E-42,1.6832E-40,4.495E-42,5.357E-40,1.1348E-41,3.5328E-39,6.1824E-41,1.0798E-38,8.9504E-41,4.2357E-41,9.36E-43,3.5231E-40,2.92E-42,2.5688E-39,1.4195E-41,6.8316E-39,3.146E-41,1.2227E-38,5.6308E-41,0.05
