galaxy_id,JPAS3518,error_JPAS3518,JPAS3785,error_JPAS3785,JPAS3900,error_JPAS3900,JPAS4000,error_JPAS4000,JPAS4100,error_JPAS4100,JPAS4200,error_JPAS4200,JPAS4300,error_JPAS4300,JPAS4400,error_JPAS4400,JPAS4500,error_JPAS4500,JPAS4600,error_JPAS4600,JPAS4700,error_JPAS4700,JPAS4800,error_JPAS4800,JPAS4900,error_JPAS4900,JPAS5000,error_JPAS5000,JPAS5100,error_JPAS5100,JPAS5200,error_JPAS5200,JPAS5300,error_JPAS5300,JPAS5400,error_JPAS5400,JPAS5500,error_JPAS5500,JPAS5600,error_JPAS5600,JPAS5700,error_JPAS5700,JPAS5800,error_JPAS5800,JPAS5900,error_JPAS5900,JPAS6000,error_JPAS6000,JPAS6100,error_JPAS6100,JPAS6200,error_JPAS6200,JPAS6300,error_JPAS6300,JPAS6400,error_JPAS6400,JPAS6500,error_JPAS6500,JPAS6600,error_JPAS6600,JPAS6700,error_JPAS6700,JPAS6800,error_JPAS6800,JPAS6900,error_JPAS6900,JPAS7000,error_JPAS7000,JPAS7100,error_JPAS7100,JPAS7200,error_JPAS7200,JPAS7300,error_JPAS7300,JPAS7400,error_JPAS7400,JPAS7500,error_JPAS7500,JPAS7600,error_JPAS7600,JPAS7700,error_JPAS7700,JPAS7800,error_JPAS7800,JPAS7900,error_JPAS7900,JPAS8000,error_JPAS8000,JPAS8100,error_JPAS8100,JPAS8200,error_JPAS8200,JPAS8300,error_JPAS8300,JPAS8400,error_JPAS8400,JPAS8500,error_JPAS8500,JPAS8600,error_JPAS8600,JPAS8700,error_JPAS8700,JPAS8800,error_JPAS8800,JPAS8900,error_JPAS8900,JPAS9000,error_JPAS9000,JPAS9100,error_JPAS9100,uj_JPAS,error_uj_JPAS,g_JPAS,error_g_JPAS,r_JPAS,error_r_JPAS
13,-999.0,-999.0,1.77010565E-27,2.44549107E-29,1.82137699E-27,2.68408009E-29,2.14387588E-27,3.35679057E-29,2.38561148E-27,3.29584361E-29,2.49114782E-27,4.12997711E-29,2.44568258E-27,3.82934697E-29,2.63997232E-27,4.13355754E-29,2.91608288E-27,4.2972986E-29,3.05914115E-27,4.22635907E-29,3.13617219E-27,4.33278145E-29,3.21217844E-27,4.43778826E-29,3.23891689E-27,4.4747288E-29,3.31130721E-27,4.57473994E-29,3.34502793E-27,5.23750329E-29,3.37908453E-27,5.60205294E-29,3.7119326E-27,5.47010627E-29,3.86900875E-27,6.05793079E-29,3.9774051E-27,5.86132042E-29,4.08131172E-27,6.01444329E-29,4.22668052E-27,5.83937445E-29,4.4136733E-27,6.910744E-29,4.38934572E-27,7.27692528E-29,4.55406858E-27,7.13056904E-29,4.64300918E-27,7.26982762E-29,4.54568617E-27,7.11744323E-29,4.65586323E-27,7.71877453E-29,4.85288355E-27,7.59844002E-29,5.69115457E-27,8.91097091E-29,6.20583084E-27,9.14525066E-29,5.28688454E-27,8.27798153E-29,5.25775562E-27,8.71662893E-29,5.34563927E-27,9.35467929E-29,5.45505636E-27,9.54615464E-29,5.34563927E-27,9.35467929E-29,5.36043927E-27,9.38057883E-29,5.67021047E-27,9.92266672E-29,5.85058767E-27,1.02383218E-28,6.02005063E-27,1.05348753E-28,6.01450088E-27,1.1079119E-28,5.8452074E-27,9.69054221E-29,5.95936343E-27,1.09775515E-28,5.9979086E-27,9.94369908E-29,6.17162517E-27,1.13685526E-28,6.36208347E-27,1.11334206E-28,6.43872277E-27,1.18605639E-28,6.33869767E-27,1.1092497E-28,6.2747984E-27,1.15586046E-28,6.11504713E-27,1.07011156E-28,6.29796194E-27,1.16012748E-28,6.53431206E-27,1.20366457E-28,5.41003505E-27,1.19587827E-28,7.22436881E-28,3.12732805E-29,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,3.24488997E-27,1.79319229E-29,4.90230252E-27,2.70911206E-29
14,-999.0,-999.0,1.50106729E-27,2.48856119E-29,1.71237821E-27,2.83888514E-29,2.10087449E-27,3.09596278E-29,2.36374158E-27,3.48333831E-29,2.56803094E-27,3.54786599E-29,2.56094121E-27,3.77394248E-29,2.80543339E-27,4.13423944E-29,3.14195518E-27,4.34077105E-29,3.31435557E-27,4.5789508E-29,3.4355813E-27,4.43000239E-29,3.48979546E-27,4.82132999E-29,3.53833968E-27,4.56250336E-29,3.68128952E-27,5.42494924E-29,3.70510018E-27,5.46003727E-29,3.72220128E-27,5.1424105E-29,3.992088E-27,5.88295825E-29,4.14954048E-27,6.11498887E-29,4.25794414E-27,6.66690984E-29,4.38934572E-27,6.46837896E-29,4.51647366E-27,6.65572079E-29,4.68165759E-27,6.46794863E-29,4.70760526E-27,6.0702104E-29,4.82169619E-27,7.1055139E-29,4.85735055E-27,7.60543416E-29,4.75553472E-27,7.88401631E-29,4.83949602E-27,8.0232123E-29,4.98424507E-27,7.80412091E-29,5.52076947E-27,8.64418748E-29,5.86678513E-27,9.18596542E-29,5.30640153E-27,8.79727604E-29,5.2432395E-27,8.69256323E-29,5.30150967E-27,8.78916727E-29,5.36043927E-27,8.88686308E-29,5.2432395E-27,9.17548294E-29,5.21433938E-27,8.64465091E-29,5.46512782E-27,1.00671361E-28,5.59241754E-27,9.78653236E-29,5.70163702E-27,9.97766165E-29,5.6963931E-27,9.9684858E-29,5.52076947E-27,1.01696311E-28,5.62341345E-27,1.03587093E-28,5.62858958E-27,9.84983287E-29,5.70163702E-27,1.05028014E-28,5.81834029E-27,1.07177785E-28,5.89928828E-27,1.14102333E-28,5.81834029E-27,1.07177785E-28,5.73323768E-27,1.10890641E-28,5.59756555E-27,1.03110967E-28,5.73323768E-27,1.10890641E-28,5.91562055E-27,1.14418234E-28,5.9979086E-27,1.21534112E-28,1.99526323E-27,6.61573848E-29,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,3.51236736E-27,1.61750475E-29,5.01187022E-27,2.7696618E-29
15,-999.0,-999.0,1.34152788E-27,2.34762615E-29,1.42955212E-27,2.63333214E-29,1.53886511E-27,2.69295923E-29,1.60693884E-27,2.81208612E-29,1.68422612E-27,2.79221293E-29,1.63230016E-27,2.85646707E-29,1.6734024E-27,3.08252069E-29,1.77991634E-27,3.44266327E-29,1.83992061E-27,3.38925874E-29,1.87412898E-27,3.45227306E-29,1.88451629E-27,3.47140687E-29,1.87412898E-27,3.27965918E-29,1.86724012E-27,3.61156221E-29,1.83315771E-27,4.05216082E-29,1.79804203E-27,3.97453862E-29,1.92308939E-27,4.07383054E-29,1.96064695E-27,3.61164467E-29,1.99893829E-27,4.60272521E-29,2.03235972E-27,4.30530655E-29,2.07395865E-27,4.58444723E-29,2.14782943E-27,4.35209251E-29,2.1281393E-27,4.11618595E-29,2.17169883E-27,4.80050016E-29,2.21615507E-27,4.69465436E-29,2.14387588E-27,4.54153992E-29,2.19381428E-27,4.84938597E-29,2.24698247E-27,5.38082257E-29,2.70395923E-27,5.47896375E-29,2.94035654E-27,5.68715316E-29,2.41212345E-27,5.99844904E-29,2.33991321E-27,5.81887714E-29,2.34638607E-27,6.05108411E-29,2.37028031E-27,6.11270484E-29,2.331307E-27,6.01219657E-29,2.32059652E-27,5.77084024E-29,2.39001069E-27,6.1635867E-29,2.47058794E-27,6.37138732E-29,2.52813126E-27,6.2869359E-29,2.48656777E-27,6.64161877E-29,2.39662202E-27,6.40137345E-29,2.43893567E-27,7.18829699E-29,2.45697046E-27,-999.0,2.50726073E-27,6.69688934E-29,2.55152765E-27,7.52013953E-29,2.57039502E-27,6.86552076E-29,2.53279317E-27,6.99836539E-29,2.51420178E-27,7.64169641E-29,2.43220223E-27,6.720423E-29,2.47286208E-27,7.7438062E-29,2.55622711E-27,7.53399058E-29,2.67423365E-27,7.88179246E-29,1.12927615E-27,4.88847814E-29,4.81283216E-31,5.71828807E-32,-999.0,-999.0,-999.0,-999.0,1.83992061E-27,1.18624066E-29,2.30568327E-27,1.69889019E-29
16,-999.0,-999.0,1.09850008E-27,2.22586314E-29,1.14287976E-27,2.31578842E-29,1.29300417E-27,2.38180132E-29,1.39829977E-27,2.70455152E-29,1.45747108E-27,2.68476079E-29,1.42560849E-27,2.62606747E-29,1.52756607E-27,2.95457454E-29,1.65653298E-27,3.05144641E-29,1.72186881E-27,3.33038908E-29,1.75873014E-27,3.4016852E-29,1.80135771E-27,3.48413426E-29,1.80967176E-27,3.50021517E-29,1.81802433E-27,3.51637042E-29,1.83484906E-27,3.37991677E-29,1.83992061E-27,3.89764767E-29,1.93018837E-27,4.08886904E-29,1.9806175E-27,4.01327479E-29,2.02861417E-27,4.11052943E-29,2.08737314E-27,4.42184578E-29,2.14387588E-27,4.54153992E-29,2.17770638E-27,4.61320557E-29,2.13993446E-27,4.92738102E-29,2.16570803E-27,4.78725788E-29,2.18977618E-27,4.6387741E-29,2.13599074E-27,4.52483608E-29,2.15973341E-27,4.77405082E-29,2.22023688E-27,5.31677517E-29,2.56094121E-27,5.42504192E-29,2.73148885E-27,5.5347471E-29,2.40104145E-27,5.97089019E-29,2.34207237E-27,5.82424627E-29,2.34422806E-27,6.04551877E-29,2.35939072E-27,6.08462117E-29,2.30356263E-27,5.94064647E-29,2.29509027E-27,5.70741214E-29,2.41434404E-27,6.00397105E-29,2.46831053E-27,5.91083488E-29,2.50495481E-27,6.22930124E-29,2.51651636E-27,6.25805236E-29,2.43444652E-27,7.17506585E-29,2.49114782E-27,6.42440938E-29,2.49344661E-27,-999.0,2.53046395E-27,6.75886517E-29,2.55622711E-27,7.29855287E-29,2.61818428E-27,6.7520227E-29,2.59417679E-27,6.92904214E-29,2.53746374E-27,7.47868931E-29,2.42996006E-27,6.71422753E-29,2.46150121E-27,7.70822946E-29,2.58702023E-27,7.62474822E-29,2.68410559E-27,7.91088905E-29,1.10153881E-27,4.76840694E-29,4.89778326E-31,5.86433208E-32,-999.0,-999.0,-999.0,-999.0,1.77827949E-27,1.1464991E-29,2.27823877E-27,1.8885019E-29
17,-999.0,-999.0,1.83992061E-27,2.71140723E-29,1.91955358E-27,3.18235308E-29,2.39001069E-27,3.30192143E-29,2.59657034E-27,3.58729459E-29,2.68905542E-27,3.96273838E-29,2.68905542E-27,3.7150668E-29,2.94035654E-27,4.06225209E-29,3.29002722E-27,4.24231811E-29,3.43874406E-27,4.75080003E-29,3.55467079E-27,4.91095886E-29,3.64417916E-27,5.03461891E-29,3.671126E-27,5.40997152E-29,3.72906491E-27,4.80843438E-29,3.74282259E-27,5.17089982E-29,3.76010589E-27,5.88741497E-29,4.15718373E-27,5.74336083E-29,4.34110156E-27,6.79711414E-29,4.45860987E-27,6.15979623E-29,4.56667649E-27,6.30909613E-29,4.71628658E-27,6.51579054E-29,4.91586377E-27,6.7915157E-29,4.89327916E-27,7.66168997E-29,5.07224466E-27,7.47473573E-29,5.14753581E-27,7.11158299E-29,5.02111237E-27,7.39938493E-29,5.14280149E-27,8.52605154E-29,5.36537312E-27,7.90670557E-29,5.83444838E-27,8.06058737E-29,6.0925565E-27,7.85603195E-29,5.71742194E-27,8.95209854E-29,5.6963931E-27,8.39451594E-29,5.85058767E-27,8.62174438E-29,5.94292369E-27,9.30517988E-29,5.7544025E-27,9.01000102E-29,5.78094913E-27,1.01164562E-28,6.11504713E-27,9.57468308E-29,6.37969648E-27,9.40146795E-29,6.60085371E-27,1.03353381E-28,6.55240194E-27,1.02594746E-28,6.38558289E-27,1.17626773E-28,6.52828775E-27,1.02217179E-28,6.55240194E-27,1.14664705E-28,6.65578509E-27,1.10343664E-28,6.87385197E-27,1.20289961E-28,6.97588466E-27,1.22075503E-28,6.95024283E-27,1.15225367E-28,6.83596354E-27,1.07034652E-28,6.63743791E-27,1.100395E-28,6.72357859E-27,1.23852883E-28,7.01454809E-27,1.29212746E-28,6.48633407E-27,1.25456822E-28,1.46960318E-27,5.68492871E-29,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,3.63747923E-27,1.67512105E-29,5.31617524E-27,2.93782678E-29
18,-999.0,-999.0,2.16770618E-27,2.99479669E-29,2.59657034E-27,3.58729459E-29,3.09029384E-27,3.70014506E-29,3.37597685E-27,4.04220617E-29,3.57766216E-27,4.61320828E-29,3.62743705E-27,4.3432904E-29,3.82648422E-27,4.93405106E-29,4.14190263E-27,4.95928345E-29,4.34110156E-27,5.19779242E-29,4.47506925E-27,4.94602914E-29,4.62594236E-27,5.96491018E-29,4.67304021E-27,6.02564077E-29,4.61742744E-27,5.95393057E-29,4.50401405E-27,6.22252497E-29,4.54150574E-27,6.27432166E-29,4.72497368E-27,6.52779149E-29,4.83504558E-27,6.67986172E-29,4.87079816E-27,6.7292558E-29,4.92492874E-27,7.25764371E-29,4.97049547E-27,6.86699289E-29,5.03037147E-27,7.41302954E-29,5.01648398E-27,7.39256413E-29,5.0675685E-27,7.46784452E-29,5.03037147E-27,6.94971399E-29,4.90681536E-27,7.23095032E-29,4.93855276E-27,8.18743393E-29,4.97966174E-27,7.79694442E-29,6.43872277E-27,8.3023951E-29,7.21772522E-27,8.64210146E-29,5.4802456E-27,8.58073772E-29,5.14280149E-27,7.57871248E-29,4.97966174E-27,7.79694442E-29,4.97508188E-27,8.2479948E-29,4.86183257E-27,8.06024311E-29,4.78189184E-27,8.80856981E-29,4.89327916E-27,8.5630643E-29,4.95678362E-27,9.13073276E-29,4.98424507E-27,9.18131791E-29,4.90230252E-27,9.03037435E-29,4.68165759E-27,9.91752148E-29,4.73368659E-27,9.59174923E-29,4.71193899E-27,9.54768275E-29,4.72497368E-27,9.13890833E-29,4.75992276E-27,1.0083317E-28,4.75553472E-27,1.00740207E-28,4.65586323E-27,9.00523735E-29,4.52480215E-27,8.75174284E-29,4.37320181E-27,8.8613084E-29,4.43404463E-27,9.80137406E-29,4.57088041E-27,1.052484E-28,4.6515711E-27,1.02822126E-28,4.60044498E-27,1.05929156E-28,2.82097584E-27,8.57410831E-29,-999.0,-999.0,-999.0,-999.0,4.41773624E-27,2.0344424E-29,5.31128646E-27,2.93512506E-29
19,-999.0,-999.0,1.94088633E-27,2.68143314E-29,2.05115892E-27,3.21161818E-29,2.40325704E-27,3.32022197E-29,2.59896042E-27,3.59059636E-29,2.73148885E-27,3.77369091E-29,2.63026853E-27,3.63385004E-29,2.79254449E-27,4.11524555E-29,3.0171711E-27,4.16837564E-29,3.1017017E-27,4.28515862E-29,3.1506469E-27,4.35277922E-29,3.16227759E-27,4.95136126E-29,3.17687287E-27,4.97421362E-29,3.28397864E-27,5.14191517E-29,3.25986639E-27,5.40440558E-29,3.2299748E-27,5.354849E-29,3.45462297E-27,5.72728473E-29,3.55467079E-27,5.89315003E-29,3.62743705E-27,5.67968778E-29,3.66437677E-27,6.4125294E-29,3.8124103E-27,6.32044647E-29,3.94820145E-27,6.90921229E-29,4.01051338E-27,7.01825543E-29,4.12287367E-27,6.83515185E-29,4.12666891E-27,7.60160517E-29,3.99576268E-27,6.99244255E-29,4.07754922E-27,7.51112377E-29,4.19951798E-27,6.96221749E-29,4.71193899E-27,7.37775613E-29,5.02111237E-27,7.86184645E-29,4.43812606E-27,7.76656227E-29,4.38934572E-27,8.0854734E-29,4.43812606E-27,8.17533007E-29,4.47919844E-27,7.83843798E-29,4.36113778E-27,8.03351181E-29,4.39744002E-27,7.69536305E-29,4.58352453E-27,9.28748058E-29,4.62594236E-27,8.94736557E-29,4.73805421E-27,8.29142753E-29,4.78189184E-27,9.24899809E-29,4.60467971E-27,9.75445299E-29,4.66443862E-27,1.03106561E-28,4.7206284E-27,9.13050345E-29,4.7206284E-27,1.00000759E-28,4.83949602E-27,9.36041435E-29,4.91586377E-27,9.50812354E-29,4.82613508E-27,1.02235788E-28,4.86183257E-27,8.95582582E-29,4.61317075E-27,1.01973296E-28,4.69029076E-27,1.12317851E-28,4.71193899E-27,1.08496409E-28,1.50799554E-27,5.5556603E-29,0.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,3.18566108E-27,1.4670511E-29,4.23837284E-27,2.73257982E-29
20,-999.0,-999.0,1.34896024E-27,2.2363888E-29,1.49416784E-27,2.75235852E-29,1.85011841E-27,2.89683727E-29,2.12226387E-27,3.12748333E-29,2.28664911E-27,3.36973011E-29,2.31846239E-27,3.41661236E-29,2.49344661E-27,3.90413354E-29,2.78483461E-27,4.10388377E-29,2.99502444E-27,4.13777863E-29,3.09029384E-27,4.26939819E-29,3.23891689E-27,5.07135933E-29,3.29913571E-27,4.86178595E-29,3.32047463E-27,4.89323188E-29,3.33272509E-27,5.21824098E-29,3.36356731E-27,5.26653187E-29,3.60412521E-27,4.97928303E-29,3.74282259E-27,6.20507966E-29,3.83354044E-27,6.35547794E-29,3.91200668E-27,5.76494629E-29,4.00682483E-27,5.90467491E-29,4.08131172E-27,7.14215111E-29,4.06256125E-27,7.10933807E-29,4.13427864E-27,6.47327925E-29,4.1457152E-27,7.63668959E-29,4.03645334E-27,7.0636496E-29,4.10014885E-27,7.1751152E-29,4.22279361E-27,7.0008053E-29,5.32108058E-27,7.841434E-29,6.00896922E-27,8.30169695E-29,4.58352453E-27,7.59884687E-29,4.45450956E-27,8.20550819E-29,4.42588254E-27,8.15277622E-29,4.48332147E-27,7.84565299E-29,4.36516182E-27,8.04092483E-29,4.34509748E-27,7.60376642E-29,4.50816982E-27,8.7195738E-29,4.6601488E-27,8.58431092E-29,4.75553472E-27,9.19801873E-29,4.68165759E-27,9.05512797E-29,4.50816982E-27,8.7195738E-29,4.60467971E-27,8.90623914E-29,4.61317075E-27,8.92266311E-29,4.68165759E-27,9.91752148E-29,4.73805421E-27,9.16420903E-29,4.79070991E-27,9.26605401E-29,4.7206284E-27,1.00000759E-28,4.65586323E-27,8.57641521E-29,4.48332147E-27,9.91029984E-29,4.5750878E-27,1.09559101E-28,4.74241567E-27,1.04830233E-28,4.93855276E-27,1.04617225E-28,3.4324143E-27,9.80024739E-29,1.32556269E-28,9.15666314E-30,-999.0,-999.0,-999.0,-999.0,3.16810218E-27,1.45896476E-29,4.4136733E-27,2.43908585E-29
21,-999.0,-999.0,1.01578004E-27,2.05824931E-29,1.11995359E-27,2.26933379E-29,1.27291451E-27,2.46203481E-29,1.36395476E-27,2.51249734E-29,1.45747108E-27,2.68476079E-29,1.37404047E-27,2.91073707E-29,1.42298432E-27,2.75229563E-29,1.51355897E-27,3.20629028E-29,1.57761107E-27,3.19667327E-29,1.60546098E-27,3.10523643E-29,1.57325905E-27,3.18785522E-29,1.55310294E-27,3.2900592E-29,1.60546098E-27,3.40097381E-29,1.57180863E-27,3.6192229E-29,1.53744638E-27,3.54010088E-29,1.59955974E-27,3.38847272E-29,1.61584521E-27,3.86944543E-29,1.65958423E-27,4.12704037E-29,1.68888514E-27,3.73324939E-29,1.6811221E-27,3.8709266E-29,1.71237821E-27,4.57375922E-29,1.70293961E-27,4.70539623E-29,1.69355687E-27,4.21152339E-29,1.69824188E-27,4.84882926E-29,1.64891901E-27,4.40425993E-29,1.66264839E-27,4.28779564E-29,1.70451098E-27,4.7097374E-29,1.80301594E-27,5.14798065E-29,1.85524042E-27,5.29709216E-29,1.77173903E-27,4.56912916E-29,1.73141198E-27,4.62459926E-29,1.72028146E-27,5.07020137E-29,1.69355687E-27,4.6794702E-29,1.65805793E-27,5.19223431E-29,1.63832216E-27,5.13043182E-29,1.68267344E-27,5.11433826E-29,1.71395439E-27,5.2094136E-29,1.72822515E-27,5.57113936E-29,1.69824188E-27,5.47448476E-29,1.64437016E-27,5.60372729E-29,1.68422612E-27,6.20491776E-29,1.66417873E-27,5.5179542E-29,1.66111554E-27,5.96678134E-29,1.66264839E-27,6.12542199E-29,1.63832216E-27,5.28132662E-29,1.58635142E-27,5.25990065E-29,1.53320172E-27,5.78973662E-29,1.50938356E-27,5.97783257E-29,1.51635003E-27,6.00542332E-29,1.53038303E-27,5.63813945E-29,1.57036312E-27,6.07470203E-29,8.21107617E-28,4.61323476E-29,2.61818421E-30,3.27955401E-31,-999.0,-999.0,-999.0,-999.0,1.55596352E-27,1.00316673E-29,1.7186993E-27,1.5829805E-29
22,-999.0,-999.0,8.36372056E-28,1.9258177E-29,9.40155799E-28,2.07819698E-29,1.05002635E-27,2.22435279E-29,1.06856034E-27,2.26361483E-29,1.07448277E-27,2.27616106E-29,1.02612421E-27,2.55175727E-29,1.05293103E-27,2.42446308E-29,1.11070807E-27,2.76210011E-29,1.13135615E-27,2.60504384E-29,1.11995359E-27,2.5787886E-29,1.10560522E-27,2.64758011E-29,1.06954632E-27,2.75824795E-29,1.09445986E-27,2.62089033E-29,1.07151867E-27,3.05940562E-29,1.04905828E-27,2.89865487E-29,1.07547183E-27,2.97163828E-29,1.09748742E-27,3.13355182E-29,1.10357009E-27,3.04927673E-29,1.08943155E-27,3.61225224E-29,1.09546732E-27,3.22868042E-29,1.13135615E-27,3.43865764E-29,1.10458602E-27,3.25555617E-29,1.09850008E-27,3.5411457E-29,1.09445986E-27,3.93133519E-29,1.06954632E-27,3.54631833E-29,1.07646416E-27,3.47011018E-29,1.08442654E-27,3.69553637E-29,1.12927615E-27,3.95238621E-29,1.16949891E-27,4.20087842E-29,1.10560522E-27,3.56404982E-29,1.07448277E-27,3.66164993E-29,1.07053317E-27,4.04258955E-29,1.07151867E-27,3.65154873E-29,1.04616428E-27,4.04692199E-29,1.03848521E-27,4.01721692E-29,1.05681785E-27,4.08813388E-29,1.07646416E-27,4.06498661E-29,1.07745737E-27,4.26721196E-29,1.05584362E-27,4.1816119E-29,1.02991222E-27,3.98405361E-29,1.04039804E-27,4.31208884E-29,1.03657373E-27,4.29623873E-29,1.03086026E-27,4.65234047E-29,1.03181138E-27,4.84670021E-29,1.03371189E-27,4.18916876E-29,1.01859228E-27,4.1278953E-29,1.01578004E-27,4.67783978E-29,9.3928913E-28,4.67163287E-29,9.67385367E-28,4.90047157E-29,1.00739454E-27,4.5464381E-29,1.02329348E-27,4.80668931E-29,1.03848521E-27,5.06934493E-29,5.44502718E-28,3.6609903E-29,-999.0,-999.0,-999.0,-999.0,1.08642623E-27,9.00571914E-30,1.09850008E-27,1.31528271E-29
23,-999.0,-999.0,2.45019253E-27,3.15939509E-29,2.71894585E-27,3.75636205E-29,3.29305594E-27,3.94292147E-29,3.73250577E-27,4.46909426E-29,4.00313129E-27,4.42442351E-29,4.05508325E-27,4.85533048E-29,4.39339595E-27,5.26040681E-29,4.87528173E-27,5.83739014E-29,5.14280149E-27,5.68403376E-29,5.25775562E-27,5.81108615E-29,5.4802456E-27,6.56174022E-29,5.56672486E-27,6.66528543E-29,5.64417228E-27,6.75801655E-29,5.65458078E-27,6.77047913E-29,5.6963931E-27,6.82054368E-29,6.2230113E-27,6.87792676E-29,6.51029264E-27,7.79506122E-29,6.66192572E-27,7.3630318E-29,6.8296773E-27,8.80651087E-29,7.04692374E-27,7.78854736E-29,7.29792249E-27,8.73812471E-29,7.2443539E-27,8.00675583E-29,7.5787847E-27,9.07441375E-29,7.6912983E-27,9.9175269E-29,7.44044978E-27,8.90877896E-29,7.63482618E-27,9.14151495E-29,7.89951059E-27,1.01860051E-28,9.21296322E-27,1.01825421E-28,1.00184179E-26,1.19954946E-28,8.62182753E-27,1.03232951E-28,8.48790607E-27,1.17264759E-28,8.60597636E-27,1.0304315E-28,8.70161727E-27,1.12202801E-28,8.48790607E-27,1.09447108E-28,8.5270633E-27,1.17805716E-28,8.9371793E-27,1.23471682E-28,9.29822337E-27,1.19895723E-28,9.54113321E-27,1.31815629E-28,9.47981699E-27,1.22237269E-28,9.15375628E-27,1.18032892E-28,9.40155799E-27,1.29887315E-28,9.31537031E-27,1.28696585E-28,9.49729828E-27,1.3121002E-28,9.82650827E-27,1.53859341E-28,9.9265973E-27,1.46283732E-28,9.7813845E-27,1.44143795E-28,9.66495664E-27,1.42428056E-28,9.40155799E-27,1.38546489E-28,9.62940937E-27,1.41904216E-28,9.93573546E-27,1.55569543E-28,1.04327833E-26,1.53743184E-28,7.64187123E-27,1.33730027E-28,4.63873901E-28,1.87987193E-29,-999.0,-999.0,-999.0,-999.0,5.45003931E-27,2.00786863E-29,8.02416525E-27,2.95621158E-29
24,-999.0,-999.0,1.68267344E-27,2.63465892E-29,1.77500618E-27,2.94271352E-29,2.09700741E-27,3.09026413E-29,2.28034111E-27,3.57046166E-29,2.42326187E-27,3.34785967E-29,2.34207237E-27,3.66711807E-29,2.50034414E-27,3.91493349E-29,2.7214486E-27,4.26112963E-29,2.8444641E-27,4.19175703E-29,2.89200972E-27,4.5281869E-29,2.94035654E-27,4.60388618E-29,2.92684787E-27,4.85230737E-29,2.97577708E-27,4.93342513E-29,2.94849032E-27,4.88818744E-29,2.92684787E-27,4.85230737E-29,3.13039921E-27,4.90144687E-29,3.30826231E-27,5.48463982E-29,3.31435557E-27,5.18947782E-29,3.35428125E-27,5.2519923E-29,3.45780307E-27,6.05103235E-29,3.486578E-27,5.78026225E-29,3.47696761E-27,6.40481063E-29,3.54160452E-27,6.52387583E-29,3.63412619E-27,6.69430739E-29,3.51560061E-27,6.47597495E-29,3.53182657E-27,6.1805716E-29,3.60744282E-27,6.64515465E-29,3.98107515E-27,6.96673981E-29,4.2461979E-27,7.43069634E-29,3.87257057E-27,7.13353799E-29,3.77050745E-27,7.64008404E-29,3.76703153E-27,6.59217172E-29,3.85478769E-27,7.45581949E-29,3.79838837E-27,6.99688904E-29,3.72906491E-27,7.8995706E-29,3.88329184E-27,8.22627994E-29,3.98473981E-27,8.44118483E-29,4.0926019E-27,8.29273596E-29,4.08131172E-27,8.64576193E-29,3.98107515E-27,8.43342334E-29,3.9774051E-27,8.42564739E-29,3.90481449E-27,8.63151968E-29,4.01790895E-27,8.88151321E-29,4.1457152E-27,9.92769641E-29,4.12666891E-27,9.50200571E-29,4.03645334E-27,9.29427671E-29,4.07754922E-27,9.38890366E-29,4.08883825E-27,9.4148977E-29,4.19951798E-27,1.04433274E-28,4.12666891E-27,1.10223258E-28,4.0476195E-27,9.69278712E-29,2.0720514E-27,7.25203323E-29,4.60892828E-30,3.52333273E-31,-999.0,-999.0,-999.0,-999.0,2.90268573E-27,1.60408343E-29,3.67451333E-27,2.3690464E-29
